,image_id,tp,fp,fn,precision,recall
2841,026348,2,0,2,1.0,0.5
2842,035934,7,0,9,1.0,0.437
2843,006704,1,3,3,0.25,0.25
2844,037373,8,1,18,0.889,0.308
2845,032053,13,2,26,0.867,0.333
2846,034504,7,0,13,1.0,0.35
2847,002716,7,0,20,1.0,0.259
2848,031203,14,1,11,0.933,0.56
2849,019558,3,0,3,1.0,0.5
2850,041042,5,0,7,1.0,0.417
2851,012001,1,0,13,1.0,0.071
2852,029592,9,1,17,0.9,0.346
2853,031014,5,0,11,1.0,0.312
2854,047572,4,2,15,0.667,0.211
2855,011330,1,2,3,0.333,0.25
2856,006554,3,0,7,1.0,0.3
2857,028738,6,0,23,1.0,0.207
2858,034053,11,1,20,0.917,0.355
2859,009680,4,0,18,1.0,0.182
2860,024086,15,0,29,1.0,0.341
2861,048011,5,0,24,1.0,0.172
2862,011189,8,0,20,1.0,0.286
2863,022465,8,2,37,0.8,0.178
2864,043414,2,0,4,1.0,0.333
2865,025825,2,0,7,1.0,0.222
2866,015485,17,0,22,1.0,0.436
2867,041289,4,1,1,0.8,0.8
2868,004720,1,2,9,0.333,0.1
2869,023709,0,1,3,0.0,0.0
2870,030419,5,0,9,1.0,0.357
2871,040794,7,1,9,0.875,0.437
2872,043772,0,1,1,0.0,0.0
2873,044704,2,0,4,1.0,0.333
2874,035401,3,0,10,1.0,0.231
2875,010869,6,0,11,1.0,0.353
2876,039071,4,0,35,1.0,0.103
2877,012815,1,0,3,1.0,0.25
2878,004282,10,0,16,1.0,0.385
2879,019919,6,0,15,1.0,0.286
2880,043119,1,0,3,1.0,0.25
2881,025680,6,0,15,1.0,0.286
2882,009172,17,0,8,1.0,0.68
2883,010922,5,0,6,1.0,0.455
2884,041063,4,0,4,1.0,0.5
2885,010044,3,0,13,1.0,0.187
2886,039411,3,2,11,0.6,0.214
2887,036137,5,0,9,1.0,0.357
2888,042395,6,0,12,1.0,0.333
2889,006541,11,0,18,1.0,0.379
2890,027974,8,0,21,1.0,0.276
2891,035031,4,0,21,1.0,0.16
2892,039375,4,0,16,1.0,0.2
2893,036941,11,0,16,1.0,0.407
2894,024482,8,0,19,1.0,0.296
2895,006419,6,1,12,0.857,0.333
2896,033746,4,0,16,1.0,0.2
2897,022526,2,1,3,0.667,0.4
2898,026741,11,0,23,1.0,0.324
2899,029408,2,1,3,0.667,0.4
2900,040584,14,2,22,0.875,0.389
2901,008641,2,0,12,1.0,0.143
2902,025983,5,0,15,1.0,0.25
2903,008666,5,1,8,0.833,0.385
2904,045483,16,1,27,0.941,0.372
2905,003755,14,0,10,1.0,0.583
2906,008321,7,0,8,1.0,0.467
2907,003982,1,2,8,0.333,0.111
2908,014163,5,0,12,1.0,0.294
2909,035650,3,0,10,1.0,0.231
2910,042353,3,0,14,1.0,0.176
2911,038814,8,0,1,1.0,0.889
2912,033424,4,1,1,0.8,0.8
2913,022133,7,0,9,1.0,0.437
2914,041068,1,0,5,1.0,0.167
2915,049270,11,0,28,1.0,0.282
2916,037549,2,0,4,1.0,0.333
2917,023082,1,0,7,1.0,0.125
2918,031922,3,0,5,1.0,0.375
2919,004695,11,2,20,0.846,0.355
2920,002613,2,0,19,1.0,0.095
2921,041664,4,0,7,1.0,0.364
2922,044785,10,0,17,1.0,0.37
2923,004479,23,1,15,0.958,0.605
2924,032816,5,1,31,0.833,0.139
2925,028916,22,1,19,0.957,0.537
2926,028689,10,2,10,0.833,0.5
2927,039459,2,0,9,1.0,0.182
2928,001983,7,2,31,0.778,0.184
2929,015187,8,0,18,1.0,0.308
2930,043341,7,0,18,1.0,0.28
2931,021763,8,0,8,1.0,0.5
2932,028232,10,0,16,1.0,0.385
2933,045338,1,0,1,1.0,0.5
2934,043111,19,1,15,0.95,0.559
2935,040705,2,0,1,1.0,0.667
2936,011274,12,0,27,1.0,0.308
2937,001510,8,0,18,1.0,0.308
2938,018552,15,1,13,0.937,0.536
2939,022484,7,1,30,0.875,0.189
2940,022463,13,1,23,0.929,0.361
2941,021326,1,0,6,1.0,0.143
2942,020012,4,0,2,1.0,0.667
2943,022307,18,0,38,1.0,0.321
2944,021826,4,0,26,1.0,0.133
2945,030528,12,1,22,0.923,0.353
2946,008571,2,0,4,1.0,0.333
2947,038520,4,0,4,1.0,0.5
2948,049205,11,0,12,1.0,0.478
2949,030772,4,0,2,1.0,0.667
2950,007643,15,0,14,1.0,0.517
2951,008580,1,1,2,0.5,0.333
2952,037853,8,0,6,1.0,0.571
2953,016099,1,0,11,1.0,0.083
2954,011241,4,1,5,0.8,0.444
2955,033055,4,0,4,1.0,0.5
2956,002532,1,1,11,0.5,0.083
2957,048635,3,0,13,1.0,0.187
2958,010779,6,0,16,1.0,0.273
2959,029758,13,2,29,0.867,0.31
2960,019499,13,1,7,0.929,0.65
2961,008845,3,0,10,1.0,0.231
2962,029164,8,1,6,0.889,0.571
2963,044126,13,0,16,1.0,0.448
2964,022435,4,0,11,1.0,0.267
2965,022027,5,0,22,1.0,0.185
2966,020198,5,0,3,1.0,0.625
2967,024135,8,1,27,0.889,0.229
2968,040601,10,0,17,1.0,0.37
2969,028719,7,0,15,1.0,0.318
2970,002409,18,2,28,0.9,0.391
2971,007494,12,0,13,1.0,0.48
2972,030470,2,0,2,1.0,0.5
2973,031205,7,1,15,0.875,0.318
2974,017552,1,0,1,1.0,0.5
2975,045934,2,0,20,1.0,0.091
2976,008448,8,0,13,1.0,0.381
2977,045293,2,0,3,1.0,0.4
2978,016088,1,0,19,1.0,0.05
2979,035593,5,0,16,1.0,0.238
2980,030177,3,1,10,0.75,0.231
2981,043266,5,0,8,1.0,0.385
2982,012098,4,0,15,1.0,0.211
2983,044856,1,0,2,1.0,0.333
2984,037323,16,0,8,1.0,0.667
2985,009940,18,0,14,1.0,0.562
2986,008000,5,0,33,1.0,0.132
2987,015028,1,1,5,0.5,0.167
2988,011129,10,0,21,1.0,0.323
2989,008827,2,0,3,1.0,0.4
2990,045410,3,2,31,0.6,0.088
2991,036212,3,0,15,1.0,0.167
2992,040537,6,0,8,1.0,0.429
2993,040523,9,1,30,0.9,0.231
2994,037471,6,0,23,1.0,0.207
2995,018342,5,1,10,0.833,0.333
2996,023084,7,1,12,0.875,0.368
2997,003304,7,0,22,1.0,0.241
2998,048283,6,1,9,0.857,0.4
2999,008714,3,0,3,1.0,0.5
3000,038558,3,0,9,1.0,0.25
3001,030252,2,0,14,1.0,0.125
3002,012254,2,1,17,0.667,0.105
3003,028995,4,1,4,0.8,0.5
3004,007945,5,0,24,1.0,0.172
3005,000513,14,0,13,1.0,0.519
3006,021186,1,0,4,1.0,0.2
3007,024378,4,1,9,0.8,0.308
3008,042949,12,2,5,0.857,0.706
3009,025084,19,2,19,0.905,0.5
3010,029116,16,0,26,1.0,0.381
3011,041616,7,0,24,1.0,0.226
3012,047435,4,0,22,1.0,0.154
3013,035963,5,0,11,1.0,0.312
3014,044664,6,0,16,1.0,0.273
3015,006803,11,1,15,0.917,0.423
3016,001695,10,0,10,1.0,0.5
3017,000475,5,1,22,0.833,0.185
3018,002344,7,0,10,1.0,0.412
3019,003602,9,0,32,1.0,0.22
3020,032957,9,1,10,0.9,0.474
3021,002619,15,0,15,1.0,0.5
3022,011535,17,0,27,1.0,0.386
3023,017500,1,1,3,0.5,0.25
3024,002099,12,0,6,1.0,0.667
3025,024769,1,1,4,0.5,0.2
3026,014296,12,0,18,1.0,0.4
3027,001713,13,2,22,0.867,0.371
3028,045768,6,0,7,1.0,0.462
3029,036307,15,0,9,1.0,0.625
3030,028107,10,0,17,1.0,0.37
3031,047050,4,0,5,1.0,0.444
3032,012493,5,0,16,1.0,0.238
3033,010198,3,0,8,1.0,0.273
3034,008454,3,0,1,1.0,0.75
3035,012384,6,1,3,0.857,0.667
3036,008581,5,3,13,0.625,0.278
3037,010127,2,1,18,0.667,0.1
3038,018836,11,0,3,1.0,0.786
3039,000250,9,0,7,1.0,0.562
3040,047232,9,0,11,1.0,0.45
3041,021900,1,1,7,0.5,0.125
3042,005895,10,0,15,1.0,0.4
3043,004421,7,0,8,1.0,0.467
3044,001163,10,0,34,1.0,0.227
3045,043156,10,0,16,1.0,0.385
3046,021532,17,0,37,1.0,0.315
3047,018804,4,0,4,1.0,0.5
3048,026828,8,0,5,1.0,0.615
3049,022448,14,2,20,0.875,0.412
3050,017970,14,1,13,0.933,0.519
3051,021926,3,1,6,0.75,0.333
3052,029159,5,0,20,1.0,0.2
3053,002810,0,1,2,0.0,0.0
3054,031470,9,0,13,1.0,0.409
3055,039533,11,1,23,0.917,0.324
3056,040805,9,0,15,1.0,0.375
3057,045905,10,0,8,1.0,0.556
3058,045765,12,0,29,1.0,0.293
3059,035399,0,1,0,0.0,0.0
3060,028989,8,3,29,0.727,0.216
3061,041849,2,0,2,1.0,0.5
3062,015428,3,3,4,0.5,0.429
3063,032327,2,0,0,1.0,1.0
3064,037839,18,2,15,0.9,0.545
3065,043579,8,0,23,1.0,0.258
3066,013741,4,1,8,0.8,0.333
3067,020812,10,0,12,1.0,0.455
3068,038401,1,0,6,1.0,0.143
3069,003969,7,0,22,1.0,0.241
3070,018017,6,0,2,1.0,0.75
3071,036129,10,0,4,1.0,0.714
3072,038550,10,0,14,1.0,0.417
3073,003644,6,0,14,1.0,0.3
3074,010356,3,0,18,1.0,0.143
3075,031762,2,0,6,1.0,0.25
3076,026739,2,0,5,1.0,0.286
3077,032232,16,0,18,1.0,0.471
3078,005587,3,0,8,1.0,0.273
3079,005568,11,2,21,0.846,0.344
3080,035429,9,1,13,0.9,0.409
3081,024430,1,1,7,0.5,0.125
3082,045970,5,1,3,0.833,0.625
3083,031310,1,0,13,1.0,0.071
3084,014378,15,0,20,1.0,0.429
3085,047831,1,0,3,1.0,0.25
3086,022695,4,0,3,1.0,0.571
3087,036279,8,0,8,1.0,0.5
3088,034553,13,0,7,1.0,0.65
3089,023336,3,0,7,1.0,0.3
3090,031848,4,0,19,1.0,0.174
3091,019566,9,2,11,0.818,0.45
3092,046292,6,0,11,1.0,0.353
3093,032151,11,0,23,1.0,0.324
3094,018174,7,0,13,1.0,0.35
3095,025548,10,0,14,1.0,0.417
3096,049002,5,0,16,1.0,0.238
3097,000467,6,0,8,1.0,0.429
3098,006703,3,0,5,1.0,0.375
3099,013750,4,1,12,0.8,0.25
3100,016077,9,1,29,0.9,0.237
3101,002577,5,1,21,0.833,0.192
3102,048592,8,0,10,1.0,0.444
3103,016956,6,0,30,1.0,0.167
3104,019924,2,0,3,1.0,0.4
3105,016444,2,0,4,1.0,0.333
3106,017162,10,0,21,1.0,0.323
3107,021777,1,1,13,0.5,0.071
3108,027095,18,0,23,1.0,0.439
3109,004362,11,0,6,1.0,0.647
3110,043415,8,1,19,0.889,0.296
3111,006443,8,0,13,1.0,0.381
3112,037464,2,1,2,0.667,0.5
3113,011879,4,1,4,0.8,0.5
3114,033158,5,0,9,1.0,0.357
3115,032337,5,0,3,1.0,0.625
3116,024871,14,0,27,1.0,0.341
3117,003451,3,0,32,1.0,0.086
3118,005296,7,0,8,1.0,0.467
3119,047963,4,0,7,1.0,0.364
3120,028314,8,0,26,1.0,0.235
3121,028421,9,0,29,1.0,0.237
3122,031683,10,4,14,0.714,0.417
3123,040196,4,0,17,1.0,0.19
3124,038596,5,0,8,1.0,0.385
3125,047036,7,0,18,1.0,0.28
3126,013967,8,0,39,1.0,0.17
3127,003315,6,1,7,0.857,0.462
3128,004145,5,0,7,1.0,0.417
3129,010692,7,0,5,1.0,0.583
3130,015596,10,0,16,1.0,0.385
3131,036949,10,0,20,1.0,0.333
3132,009619,1,0,5,1.0,0.167
3133,038440,8,2,11,0.8,0.421
3134,003061,19,0,10,1.0,0.655
3135,037394,19,0,20,1.0,0.487
3136,045685,4,0,1,1.0,0.8
3137,010172,2,1,1,0.667,0.667
3138,000599,6,1,24,0.857,0.2
3139,047931,2,1,4,0.667,0.333
3140,039366,9,1,12,0.9,0.429
3141,029060,5,0,7,1.0,0.417
3142,027782,2,0,1,1.0,0.667
3143,001820,1,0,40,1.0,0.024
3144,015832,12,0,42,1.0,0.222
3145,044481,3,0,8,1.0,0.273
3146,033781,1,1,4,0.5,0.2
3147,030637,8,2,11,0.8,0.421
3148,036114,3,0,6,1.0,0.333
3149,026624,5,0,6,1.0,0.455
3150,042007,15,0,39,1.0,0.278
3151,014209,4,2,18,0.667,0.182
3152,049725,4,0,13,1.0,0.235
3153,026202,4,0,13,1.0,0.235
3154,015855,2,0,7,1.0,0.222
3155,044076,9,0,11,1.0,0.45
3156,023215,15,0,7,1.0,0.682
3157,003508,9,0,11,1.0,0.45
3158,014855,1,1,3,0.5,0.25
3159,022969,9,2,22,0.818,0.29
3160,032031,8,0,15,1.0,0.348
3161,025873,12,0,17,1.0,0.414
3162,035325,22,0,20,1.0,0.524
3163,018072,10,0,14,1.0,0.417
3164,014097,1,1,17,0.5,0.056
3165,041074,7,0,10,1.0,0.412
3166,016836,7,0,12,1.0,0.368
3167,031193,10,1,16,0.909,0.385
3168,012527,10,0,3,1.0,0.769
3169,005634,1,0,4,1.0,0.2
3170,040027,2,0,12,1.0,0.143
3171,031960,4,0,25,1.0,0.138
3172,016301,8,0,22,1.0,0.267
3173,020191,6,0,25,1.0,0.194
3174,003006,9,0,28,1.0,0.243
3175,038775,11,0,42,1.0,0.208
3176,009527,18,0,34,1.0,0.346
3177,042091,4,0,22,1.0,0.154
3178,032134,16,0,39,1.0,0.291
3179,025085,6,0,23,1.0,0.207
3180,046866,6,0,10,1.0,0.375
3181,016176,7,0,15,1.0,0.318
3182,031500,9,0,24,1.0,0.273
3183,001248,14,0,26,1.0,0.35
3184,028459,3,0,7,1.0,0.3
3185,029933,2,0,5,1.0,0.286
3186,017530,8,0,18,1.0,0.308
3187,023077,13,0,16,1.0,0.448
3188,000617,9,0,23,1.0,0.281
3189,006446,7,0,18,1.0,0.28
3190,033098,16,0,10,1.0,0.615
3191,046414,17,0,14,1.0,0.548
3192,019397,6,1,12,0.857,0.333
3193,029975,14,1,41,0.933,0.255
3194,037857,12,0,22,1.0,0.353
3195,013454,1,2,5,0.333,0.167
3196,041379,1,0,0,1.0,1.0
3197,043288,3,0,8,1.0,0.273
3198,043460,1,0,8,1.0,0.111
3199,021365,3,3,16,0.5,0.158
3200,021374,7,0,19,1.0,0.269
3201,003566,5,1,10,0.833,0.333
3202,045563,9,2,23,0.818,0.281
3203,037297,17,1,21,0.944,0.447
3204,012589,8,1,17,0.889,0.32
3205,034557,4,0,4,1.0,0.5
3206,049318,4,0,12,1.0,0.25
3207,045654,5,0,19,1.0,0.208
3208,020159,4,0,12,1.0,0.25
3209,029382,4,0,8,1.0,0.333
3210,037052,11,0,13,1.0,0.458
3211,008011,4,0,2,1.0,0.667
3212,035766,9,0,9,1.0,0.5
3213,028959,4,1,9,0.8,0.308
3214,015331,8,0,22,1.0,0.267
3215,035017,7,0,2,1.0,0.778
3216,003170,5,0,5,1.0,0.5
3217,023347,4,0,28,1.0,0.125
3218,041172,6,0,4,1.0,0.6
3219,000839,1,0,2,1.0,0.333
3220,039619,11,0,53,1.0,0.172
3221,026759,4,0,5,1.0,0.444
3222,015563,4,0,10,1.0,0.286
3223,030278,7,0,8,1.0,0.467
3224,000627,6,1,8,0.857,0.429
3225,020415,9,0,13,1.0,0.409
3226,038024,8,2,12,0.8,0.4
3227,033044,3,0,4,1.0,0.429
3228,042520,5,0,40,1.0,0.111
3229,006030,4,0,11,1.0,0.267
3230,031414,19,0,40,1.0,0.322
3231,038138,3,0,6,1.0,0.333
3232,032484,12,1,45,0.923,0.211
3233,014849,22,0,14,1.0,0.611
3234,048362,3,0,8,1.0,0.273
3235,025410,6,0,13,1.0,0.316
3236,000724,6,0,39,1.0,0.133
3237,030402,10,0,10,1.0,0.5
3238,017169,13,0,21,1.0,0.382
3239,017661,7,0,10,1.0,0.412
3240,026905,8,1,12,0.889,0.4
3241,024925,9,1,8,0.9,0.529
3242,016988,1,0,4,1.0,0.2
3243,040804,2,0,27,1.0,0.069
3244,029144,6,1,25,0.857,0.194
3245,020643,3,0,5,1.0,0.375
3246,034372,19,0,15,1.0,0.559
3247,018067,6,0,12,1.0,0.333
3248,001958,22,0,28,1.0,0.44
3249,018983,5,0,12,1.0,0.294
3250,023512,9,0,12,1.0,0.429
3251,008832,14,0,27,1.0,0.341
3252,005572,6,1,12,0.857,0.333
3253,019581,5,0,5,1.0,0.5
3254,014148,11,0,17,1.0,0.393
3255,049112,18,0,22,1.0,0.45
3256,039731,6,1,13,0.857,0.316
3257,009444,16,0,20,1.0,0.444
3258,000695,7,0,24,1.0,0.226
3259,010173,6,1,7,0.857,0.462
3260,026330,3,0,1,1.0,0.75
3261,026600,6,1,12,0.857,0.333
3262,002433,5,0,17,1.0,0.227
3263,048896,10,0,28,1.0,0.263
3264,019370,5,0,30,1.0,0.143
3265,032033,4,0,3,1.0,0.571
3266,045747,3,0,7,1.0,0.3
3267,042749,12,1,27,0.923,0.308
3268,025303,7,0,27,1.0,0.206
3269,040875,2,0,4,1.0,0.333
3270,035377,1,0,5,1.0,0.167
3271,008452,5,0,6,1.0,0.455
3272,032809,5,0,11,1.0,0.312
3273,029909,16,0,19,1.0,0.457
3274,032194,3,1,4,0.75,0.429
3275,048410,7,0,5,1.0,0.583
3276,010388,1,0,25,1.0,0.038
3277,044234,2,0,10,1.0,0.167
3278,030123,2,0,4,1.0,0.333
3279,029785,7,0,19,1.0,0.269
3280,009547,2,0,4,1.0,0.333
3281,039696,5,0,5,1.0,0.5
3282,004903,15,1,33,0.937,0.312
3283,014188,5,0,3,1.0,0.625
3284,047601,12,0,24,1.0,0.333
3285,041886,12,0,6,1.0,0.667
3286,044712,7,0,12,1.0,0.368
3287,023556,4,0,28,1.0,0.125
3288,016562,10,1,12,0.909,0.455
3289,031386,14,0,15,1.0,0.483
3290,019439,5,1,27,0.833,0.156
3291,019109,6,0,12,1.0,0.333
3292,038150,4,0,3,1.0,0.571
3293,017922,1,0,2,1.0,0.333
3294,013138,13,0,26,1.0,0.333
3295,016607,9,0,32,1.0,0.22
3296,015751,4,5,3,0.444,0.571
3297,010153,17,0,29,1.0,0.37
3298,033358,2,0,0,1.0,1.0
3299,039097,1,1,11,0.5,0.083
3300,026119,2,1,6,0.667,0.25
3301,017353,9,0,23,1.0,0.281
3302,020059,2,1,11,0.667,0.154
3303,014659,3,0,5,1.0,0.375
3304,041972,4,0,16,1.0,0.2
3305,012230,2,0,2,1.0,0.5
3306,011569,3,1,22,0.75,0.12
3307,030056,9,0,20,1.0,0.31
3308,036329,6,1,24,0.857,0.2
3309,036423,2,0,11,1.0,0.154
3310,005095,11,0,12,1.0,0.478
3311,022608,2,1,7,0.667,0.222
3312,036030,2,0,5,1.0,0.286
3313,028476,10,0,19,1.0,0.345
3314,008390,3,0,12,1.0,0.2
3315,044810,5,0,17,1.0,0.227
3316,018123,9,0,6,1.0,0.6
3317,016363,2,0,18,1.0,0.1
3318,017789,1,1,3,0.5,0.25
3319,004086,19,1,23,0.95,0.452
3320,003581,12,0,26,1.0,0.316
3321,035641,5,0,13,1.0,0.278
3322,043474,1,0,1,1.0,0.5
3323,033230,12,1,7,0.923,0.632
3324,024981,4,0,13,1.0,0.235
3325,014352,10,1,16,0.909,0.385
3326,006942,15,0,13,1.0,0.536
3327,011893,14,1,17,0.933,0.452
3328,034468,8,0,12,1.0,0.4
3329,034166,5,3,75,0.625,0.062
3330,041752,12,0,25,1.0,0.324
3331,048654,9,0,11,1.0,0.45
3332,042702,9,0,27,1.0,0.25
3333,029896,10,1,15,0.909,0.4
3334,032735,3,1,6,0.75,0.333
3335,015664,8,1,5,0.889,0.615
3336,033134,16,0,27,1.0,0.372
3337,027071,6,0,16,1.0,0.273
3338,008962,4,0,21,1.0,0.16
3339,036034,2,0,20,1.0,0.091
3340,012680,6,1,13,0.857,0.316
3341,042516,14,0,19,1.0,0.424
3342,007842,12,1,8,0.923,0.6
3343,006048,1,0,4,1.0,0.2
3344,012768,12,1,10,0.923,0.545
3345,041130,8,0,20,1.0,0.286
3346,025853,3,0,12,1.0,0.2
3347,042420,19,1,20,0.95,0.487
3348,043686,9,0,20,1.0,0.31
3349,042865,10,2,36,0.833,0.217
3350,038444,7,1,8,0.875,0.467
3351,010205,6,0,15,1.0,0.286
3352,044162,13,0,30,1.0,0.302
3353,045964,12,0,16,1.0,0.429
3354,010874,11,0,48,1.0,0.186
3355,018599,8,1,26,0.889,0.235
3356,004954,3,1,6,0.75,0.333
3357,018039,7,3,23,0.7,0.233
3358,006875,3,1,5,0.75,0.375
3359,005554,5,0,1,1.0,0.833
3360,044101,16,1,28,0.941,0.364
3361,047438,2,0,9,1.0,0.182
3362,048699,3,0,0,1.0,1.0
3363,003617,12,0,48,1.0,0.2
3364,038368,12,3,15,0.8,0.444
3365,028377,1,0,1,1.0,0.5
3366,040465,6,0,19,1.0,0.24
3367,016052,1,0,48,1.0,0.02
3368,023161,13,1,28,0.929,0.317
3369,014479,8,0,14,1.0,0.364
3370,029387,8,0,20,1.0,0.286
3371,020273,10,0,12,1.0,0.455
3372,035451,6,1,11,0.857,0.353
3373,045699,6,0,13,1.0,0.316
3374,006806,2,0,4,1.0,0.333
3375,006998,7,0,16,1.0,0.304
3376,006049,16,0,26,1.0,0.381
3377,045022,9,2,17,0.818,0.346
3378,015014,4,0,9,1.0,0.308
3379,045076,8,0,1,1.0,0.889
3380,049985,12,1,50,0.923,0.194
3381,014968,2,0,10,1.0,0.167
3382,029114,1,0,7,1.0,0.125
3383,042687,2,0,5,1.0,0.286
3384,031369,5,0,1,1.0,0.833
3385,011844,12,0,18,1.0,0.4
3386,018227,21,0,33,1.0,0.389
3387,026557,5,1,15,0.833,0.25
3388,045468,4,0,10,1.0,0.286
3389,025394,9,2,15,0.818,0.375
3390,036898,6,0,8,1.0,0.429
3391,015442,4,1,17,0.8,0.19
3392,018320,15,0,18,1.0,0.455
3393,047768,6,0,18,1.0,0.25
3394,022860,1,1,7,0.5,0.125
3395,024685,2,0,12,1.0,0.143
3396,009190,11,1,40,0.917,0.216
3397,024104,9,2,9,0.818,0.5
3398,029999,14,0,16,1.0,0.467
3399,008137,6,0,11,1.0,0.353
3400,003049,2,1,4,0.667,0.333
3401,037624,10,0,16,1.0,0.385
3402,025179,6,0,12,1.0,0.333
3403,049308,1,1,16,0.5,0.059
3404,037274,16,1,13,0.941,0.552
3405,041983,10,1,6,0.909,0.625
3406,006719,6,0,21,1.0,0.222
3407,024690,6,2,10,0.75,0.375
3408,004434,5,3,12,0.625,0.294
3409,009982,11,0,25,1.0,0.306
3410,043776,5,0,11,1.0,0.312
3411,032652,2,0,9,1.0,0.182
3412,039043,15,1,11,0.937,0.577
3413,038010,2,0,9,1.0,0.182
3414,027806,13,0,16,1.0,0.448
3415,039946,2,0,3,1.0,0.4
3416,032090,2,0,3,1.0,0.4
3417,047714,4,0,3,1.0,0.571
3418,011638,6,1,6,0.857,0.5
3419,038571,1,3,17,0.25,0.056
3420,006130,9,0,15,1.0,0.375
3421,016379,4,0,12,1.0,0.25
3422,009252,3,1,4,0.75,0.429
3423,043005,2,0,14,1.0,0.125
3424,040083,3,0,16,1.0,0.158
3425,014932,6,1,6,0.857,0.5
3426,027307,4,0,9,1.0,0.308
3427,015817,7,1,21,0.875,0.25
3428,035086,2,1,9,0.667,0.182
3429,014317,8,0,2,1.0,0.8
3430,041129,12,0,21,1.0,0.364
3431,027935,1,0,3,1.0,0.25
3432,004164,2,0,18,1.0,0.1
3433,025425,10,0,17,1.0,0.37
3434,037113,11,0,12,1.0,0.478
3435,028456,8,1,12,0.889,0.4
3436,049463,7,0,4,1.0,0.636
3437,040370,2,0,2,1.0,0.5
3438,024247,15,0,29,1.0,0.341
3439,003113,7,0,21,1.0,0.25
3440,028735,0,1,5,0.0,0.0
3441,037015,9,1,10,0.9,0.474
3442,034433,6,1,8,0.857,0.429
3443,041821,4,0,3,1.0,0.571
3444,006819,9,2,30,0.818,0.231
3445,027241,1,2,6,0.333,0.143
3446,017557,21,1,9,0.955,0.7
3447,015907,18,2,13,0.9,0.581
3448,014526,9,1,10,0.9,0.474
3449,032401,8,1,28,0.889,0.222
3450,029950,3,0,14,1.0,0.176
3451,008140,3,0,5,1.0,0.375
3452,007821,7,0,21,1.0,0.25
3453,039335,3,0,10,1.0,0.231
3454,015860,4,0,8,1.0,0.333
3455,017852,5,0,6,1.0,0.455
3456,002922,15,0,18,1.0,0.455
3457,005589,17,0,36,1.0,0.321
3458,041421,10,1,9,0.909,0.526
3459,035964,17,2,42,0.895,0.288
3460,045124,2,0,4,1.0,0.333
3461,015064,6,0,7,1.0,0.462
3462,032101,10,1,9,0.909,0.526
3463,028131,5,0,10,1.0,0.333
3464,002979,8,0,30,1.0,0.211
3465,033687,10,0,9,1.0,0.526
3466,001840,4,0,18,1.0,0.182
3467,035572,5,0,5,1.0,0.5
3468,005407,10,0,7,1.0,0.588
3469,034432,7,0,15,1.0,0.318
3470,011648,13,3,14,0.812,0.481
3471,001482,2,0,21,1.0,0.087
3472,024158,17,1,9,0.944,0.654
3473,025738,8,1,8,0.889,0.5
3474,029817,3,0,5,1.0,0.375
3475,022524,1,1,7,0.5,0.125
3476,029686,10,1,25,0.909,0.286
3477,019706,1,0,3,1.0,0.25
3478,003059,18,1,28,0.947,0.391
3479,021625,6,1,13,0.857,0.316
3480,018781,13,1,34,0.929,0.277
3481,017185,10,0,34,1.0,0.227
3482,031167,1,0,22,1.0,0.043
3483,030052,11,0,9,1.0,0.55
3484,047346,16,0,17,1.0,0.485
3485,038141,6,0,13,1.0,0.316
3486,011415,8,0,23,1.0,0.258
3487,003902,8,0,21,1.0,0.276
3488,032572,10,0,26,1.0,0.278
3489,039815,2,0,5,1.0,0.286
3490,042620,5,0,11,1.0,0.312
3491,021568,5,0,7,1.0,0.417
3492,009178,16,1,14,0.941,0.533
3493,036643,13,1,21,0.929,0.382
3494,014941,11,0,19,1.0,0.367
3495,029457,19,0,33,1.0,0.365
3496,005181,7,0,11,1.0,0.389
3497,013797,9,0,12,1.0,0.429
3498,015630,5,0,28,1.0,0.152
3499,010917,2,2,2,0.5,0.5
3500,013719,5,0,10,1.0,0.333
3501,032025,4,1,11,0.8,0.267
3502,035532,4,1,15,0.8,0.211
3503,025249,2,1,4,0.667,0.333
3504,017709,7,0,14,1.0,0.333
3505,039285,8,0,11,1.0,0.421
3506,005105,6,0,4,1.0,0.6
3507,049892,4,1,8,0.8,0.333
3508,020097,11,0,6,1.0,0.647
3509,000660,5,0,15,1.0,0.25
3510,028161,5,0,17,1.0,0.227
3511,048967,14,1,22,0.933,0.389
3512,006133,7,1,15,0.875,0.318
3513,006826,12,0,12,1.0,0.5
3514,049427,14,2,14,0.875,0.5
3515,025301,8,0,7,1.0,0.533
3516,048789,7,0,20,1.0,0.259
3517,049967,2,0,6,1.0,0.25
3518,003918,2,0,2,1.0,0.5
3519,017938,7,0,8,1.0,0.467
3520,042001,12,0,13,1.0,0.48
3521,047947,10,0,24,1.0,0.294
3522,016774,3,0,4,1.0,0.429
3523,009033,2,3,6,0.4,0.25
3524,027207,7,2,19,0.778,0.269
3525,032348,9,0,6,1.0,0.6
3526,032204,3,2,7,0.6,0.3
3527,014668,8,0,2,1.0,0.8
3528,020212,5,0,3,1.0,0.625
3529,012249,5,0,11,1.0,0.312
3530,034733,4,0,1,1.0,0.8
3531,045295,8,0,9,1.0,0.471
3532,034668,10,0,6,1.0,0.625
3533,032842,8,0,10,1.0,0.444
3534,028088,2,2,9,0.5,0.182
3535,006655,3,1,5,0.75,0.375
3536,044140,2,0,27,1.0,0.069
3537,015549,2,1,3,0.667,0.4
3538,022117,1,0,10,1.0,0.091
3539,014396,4,0,34,1.0,0.105
