image_id,tp,fp,fn,tn,precision,recall,accuracy
025816,2,1,3,26,0.667,0.4,0.875
025818,1,2,2,49,0.333,0.333,0.926
025819,3,3,7,10,0.5,0.3,0.565
025824,11,0,17,41,1.0,0.393,0.754
025833,2,0,9,28,1.0,0.182,0.769
025856,14,1,19,17,0.933,0.424,0.608
025861,6,3,18,19,0.667,0.25,0.543
025867,5,4,18,40,0.556,0.217,0.672
025868,5,2,16,54,0.714,0.238,0.766
025885,2,0,4,30,1.0,0.333,0.889
025904,8,5,24,80,0.615,0.25,0.752
025932,7,3,17,31,0.7,0.292,0.655
025933,1,0,13,45,1.0,0.071,0.78
025943,3,0,8,40,1.0,0.273,0.843
025944,13,5,15,29,0.722,0.464,0.677
025947,2,1,6,14,0.667,0.25,0.696
025952,2,3,15,43,0.4,0.118,0.714
025972,1,2,13,99,0.333,0.071,0.87
025978,7,1,6,30,0.875,0.538,0.841
025988,9,3,25,24,0.75,0.265,0.541
025993,7,3,20,1,0.7,0.259,0.258
026022,3,1,3,10,0.75,0.5,0.765
026027,4,2,13,59,0.667,0.235,0.808
026054,6,0,2,13,1.0,0.75,0.905
026059,2,7,42,48,0.222,0.045,0.505
026066,9,6,22,25,0.6,0.29,0.548
026068,0,3,9,25,0.0,0.0,0.676
026070,4,1,13,21,0.8,0.235,0.641
026084,6,2,9,3,0.75,0.4,0.45
026095,1,0,1,21,1.0,0.5,0.957
026104,2,1,2,73,0.667,0.5,0.962
026121,1,1,9,18,0.5,0.1,0.655
026123,3,3,26,138,0.5,0.103,0.829
026136,0,1,9,53,0.0,0.0,0.841
026176,4,1,15,90,0.8,0.211,0.855
026178,7,2,19,39,0.778,0.269,0.687
026191,8,4,25,32,0.667,0.242,0.58
026193,6,0,14,70,1.0,0.3,0.844
026198,7,5,15,53,0.583,0.318,0.75
026218,5,1,14,61,0.833,0.263,0.815
026227,0,1,3,27,0.0,0.0,0.871
026230,2,0,3,74,1.0,0.4,0.962
026265,4,3,5,45,0.571,0.444,0.86
026270,2,9,15,49,0.182,0.118,0.68
026307,1,2,2,27,0.333,0.333,0.875
026310,3,2,16,24,0.6,0.158,0.6
026316,2,4,3,2,0.333,0.4,0.364
026317,4,2,8,38,0.667,0.333,0.808
026326,8,3,11,13,0.727,0.421,0.6
026328,3,2,8,22,0.6,0.273,0.714
026336,8,4,10,12,0.667,0.444,0.588
026338,2,2,14,71,0.5,0.125,0.82
026358,9,0,18,109,1.0,0.333,0.868
026370,0,1,9,16,0.0,0.0,0.615
026378,2,0,2,12,1.0,0.5,0.875
026382,4,0,7,7,1.0,0.364,0.611
026422,5,3,34,55,0.625,0.128,0.619
026436,5,1,6,24,0.833,0.455,0.806
026455,7,1,8,54,0.875,0.467,0.871
026456,3,1,17,30,0.75,0.15,0.647
026459,3,1,8,11,0.75,0.273,0.609
026484,4,0,21,15,1.0,0.16,0.475
026486,5,7,32,65,0.417,0.135,0.642
026489,15,6,30,36,0.714,0.333,0.586
026495,7,3,12,36,0.7,0.368,0.741
026500,2,5,4,16,0.286,0.333,0.667
026511,12,2,25,43,0.857,0.324,0.671
026521,4,1,6,15,0.8,0.4,0.731
026522,4,0,7,11,1.0,0.364,0.682
026528,8,1,22,23,0.889,0.267,0.574
026530,8,3,33,79,0.727,0.195,0.707
026540,3,3,16,72,0.5,0.158,0.798
026591,4,1,2,16,0.8,0.667,0.87
026605,6,0,5,25,1.0,0.545,0.861
026609,3,5,11,122,0.375,0.214,0.887
026619,3,0,3,38,1.0,0.5,0.932
026621,5,1,12,25,0.833,0.294,0.698
026630,2,5,11,32,0.286,0.154,0.68
026641,8,0,5,33,1.0,0.615,0.891
026652,5,0,12,72,1.0,0.294,0.865
026658,4,3,10,47,0.571,0.286,0.797
026661,1,1,8,9,0.5,0.111,0.526
026663,6,0,9,46,1.0,0.4,0.852
026665,12,4,26,53,0.75,0.316,0.684
026667,1,0,4,5,1.0,0.2,0.6
026668,13,1,56,86,0.929,0.188,0.635
026685,1,1,4,25,0.5,0.2,0.839
026697,1,0,3,35,1.0,0.25,0.923
026712,8,4,12,30,0.667,0.4,0.704
026715,1,0,0,55,1.0,1.0,1.0
026718,6,2,9,30,0.75,0.4,0.766
026720,0,1,11,29,0.0,0.0,0.707
026721,5,3,11,14,0.625,0.312,0.576
026734,4,3,2,32,0.571,0.667,0.878
026773,5,2,3,25,0.714,0.625,0.857
026803,12,5,9,23,0.706,0.571,0.714
026811,3,1,7,66,0.75,0.3,0.896
026826,5,1,8,131,0.833,0.385,0.938
026829,5,1,11,36,0.833,0.312,0.774
026838,3,0,7,36,1.0,0.3,0.848
026843,4,2,20,33,0.667,0.167,0.627
026847,1,0,3,21,1.0,0.25,0.88
026864,1,0,3,4,1.0,0.25,0.625
026871,14,1,14,8,0.933,0.5,0.595
026892,8,3,9,15,0.727,0.471,0.657
026893,1,0,10,92,1.0,0.091,0.903
026902,9,4,15,2,0.692,0.375,0.367
026903,1,0,0,21,1.0,1.0,1.0
026950,6,4,29,133,0.6,0.171,0.808
026955,5,0,9,42,1.0,0.357,0.839
026957,11,7,17,21,0.611,0.393,0.571
026962,6,4,17,92,0.6,0.261,0.824
026965,3,0,15,76,1.0,0.167,0.84
026967,2,0,11,55,1.0,0.154,0.838
026978,5,5,5,5,0.5,0.5,0.5
026995,6,2,5,57,0.75,0.545,0.9
027003,0,1,1,19,0.0,0.0,0.905
027009,8,5,41,45,0.615,0.163,0.535
027034,9,2,32,41,0.818,0.22,0.595
027041,1,1,6,24,0.5,0.143,0.781
027044,0,1,5,59,0.0,0.0,0.908
027055,8,3,8,14,0.727,0.5,0.667
027056,4,1,3,17,0.8,0.571,0.84
027067,1,0,0,17,1.0,1.0,1.0
027081,3,0,5,21,1.0,0.375,0.828
027094,8,4,16,46,0.667,0.333,0.73
027112,3,1,13,52,0.75,0.187,0.797
027126,8,0,2,19,1.0,0.8,0.931
027128,4,2,8,53,0.667,0.333,0.851
027131,2,2,12,58,0.5,0.143,0.811
027134,1,4,25,37,0.2,0.038,0.567
027166,7,1,10,35,0.875,0.412,0.792
027171,3,0,2,10,1.0,0.6,0.867
027225,3,1,5,20,0.75,0.375,0.793
027234,1,0,4,22,1.0,0.2,0.852
027239,9,9,54,39,0.5,0.143,0.432
027243,2,1,11,20,0.667,0.154,0.647
027261,0,1,1,0,0.0,0.0,0.0
027266,7,6,16,11,0.538,0.304,0.45
027274,1,2,6,61,0.333,0.143,0.886
027275,5,4,15,4,0.556,0.25,0.321
027294,12,7,36,12,0.632,0.25,0.358
027300,4,2,14,31,0.667,0.222,0.686
027310,3,1,14,17,0.75,0.176,0.571
027325,6,5,20,64,0.545,0.231,0.737
027334,3,1,6,7,0.75,0.333,0.588
027361,5,2,9,6,0.714,0.357,0.5
027375,10,3,16,23,0.769,0.385,0.635
027385,2,0,0,14,1.0,1.0,1.0
027390,7,2,13,28,0.778,0.35,0.7
027411,4,1,8,86,0.8,0.333,0.909
027421,2,1,0,21,0.667,1.0,0.958
027424,23,3,29,49,0.885,0.442,0.692
027429,6,2,17,76,0.75,0.261,0.812
027432,1,4,28,38,0.2,0.034,0.549
027436,2,0,0,9,1.0,1.0,1.0
027441,10,3,16,14,0.769,0.385,0.558
027450,8,2,51,56,0.8,0.136,0.547
027458,7,1,23,47,0.875,0.233,0.692
027469,7,0,20,42,1.0,0.259,0.71
027481,4,0,2,35,1.0,0.667,0.951
027491,11,6,20,24,0.647,0.355,0.574
027495,5,0,6,12,1.0,0.455,0.739
027505,14,2,9,14,0.875,0.609,0.718
027517,2,2,22,18,0.5,0.083,0.455
027520,2,1,10,77,0.667,0.167,0.878
027521,3,7,16,53,0.3,0.158,0.709
027523,4,0,8,33,1.0,0.333,0.822
027555,5,5,31,107,0.5,0.139,0.757
027566,8,4,20,12,0.667,0.286,0.455
027568,5,1,19,49,0.833,0.208,0.73
027571,8,5,11,22,0.615,0.421,0.652
027581,6,1,10,34,0.857,0.375,0.784
027612,6,1,9,50,0.857,0.4,0.848
027624,2,0,7,14,1.0,0.222,0.696
027647,2,0,4,14,1.0,0.333,0.8
027650,10,1,6,18,0.909,0.625,0.8
027672,10,4,8,38,0.714,0.556,0.8
027673,5,2,13,34,0.714,0.278,0.722
027675,4,2,12,13,0.667,0.25,0.548
027676,3,2,17,17,0.6,0.15,0.513
027683,3,2,4,17,0.6,0.429,0.769
027689,4,1,6,31,0.8,0.4,0.833
027705,3,0,8,31,1.0,0.273,0.81
027743,2,1,8,6,0.667,0.2,0.471
027744,4,2,14,6,0.667,0.222,0.385
027754,14,4,20,39,0.778,0.412,0.688
027757,2,1,6,24,0.667,0.25,0.788
027759,3,0,3,70,1.0,0.5,0.961
027761,2,3,6,25,0.4,0.25,0.75
027762,6,2,18,30,0.75,0.25,0.643
027768,5,3,23,57,0.625,0.179,0.705
027774,12,5,37,149,0.706,0.245,0.793
027779,2,0,12,18,1.0,0.143,0.625
027790,18,9,21,17,0.667,0.462,0.538
027804,1,1,6,8,0.5,0.143,0.562
027805,4,3,21,76,0.571,0.16,0.769
027807,0,2,5,26,0.0,0.0,0.788
027810,5,1,30,31,0.833,0.143,0.537
027823,3,0,1,22,1.0,0.75,0.962
027841,10,5,22,83,0.667,0.312,0.775
027849,4,3,4,39,0.571,0.5,0.86
027867,11,2,15,24,0.846,0.423,0.673
027868,3,0,8,73,1.0,0.273,0.905
027876,7,2,9,14,0.778,0.437,0.656
027882,4,3,6,28,0.571,0.4,0.78
027911,9,4,16,25,0.692,0.36,0.63
027913,1,2,14,18,0.333,0.067,0.543
027929,2,0,3,19,1.0,0.4,0.875
027931,1,1,3,9,0.5,0.25,0.714
027939,4,1,2,19,0.8,0.667,0.885
027945,7,4,10,9,0.636,0.412,0.533
027958,0,2,4,32,0.0,0.0,0.842
027975,9,2,8,39,0.818,0.529,0.828
027977,3,5,8,81,0.375,0.273,0.866
027988,4,4,14,95,0.5,0.222,0.846
028007,7,0,14,38,1.0,0.333,0.763
028060,2,1,9,72,0.667,0.182,0.881
028061,13,2,16,32,0.867,0.448,0.714
028062,4,3,3,32,0.571,0.571,0.857
028074,1,0,3,18,1.0,0.25,0.864
028076,2,1,2,34,0.667,0.5,0.923
028077,2,0,3,11,1.0,0.4,0.812
028084,2,3,1,16,0.4,0.667,0.818
028102,2,1,9,3,0.667,0.182,0.333
028115,1,1,4,14,0.5,0.2,0.75
028124,12,1,20,9,0.923,0.375,0.5
028134,2,6,24,28,0.25,0.077,0.5
028145,14,6,29,64,0.7,0.326,0.69
028146,1,0,1,9,1.0,0.5,0.909
028147,5,1,14,68,0.833,0.263,0.83
028163,19,6,18,22,0.76,0.514,0.631
028180,3,1,2,20,0.75,0.6,0.885
028185,2,3,1,30,0.4,0.667,0.889
028190,7,5,38,47,0.583,0.156,0.557
028194,1,0,2,16,1.0,0.333,0.895
028209,1,0,4,24,1.0,0.2,0.862
028212,2,5,16,83,0.286,0.111,0.802
028225,10,5,17,16,0.667,0.37,0.542
028227,13,3,10,12,0.812,0.565,0.658
028249,4,2,7,72,0.667,0.364,0.894
028281,5,0,6,40,1.0,0.455,0.882
028285,3,3,13,39,0.5,0.187,0.724
028288,13,5,26,6,0.722,0.333,0.38
028307,1,1,12,19,0.5,0.077,0.606
028326,5,1,4,6,0.833,0.556,0.688
028330,6,3,19,6,0.667,0.24,0.353
028351,0,2,19,38,0.0,0.0,0.644
028352,8,4,22,55,0.667,0.267,0.708
028362,1,0,15,24,1.0,0.062,0.625
028373,2,1,12,39,0.667,0.143,0.759
028380,3,2,8,47,0.6,0.273,0.833
028383,8,9,15,27,0.471,0.348,0.593
028391,10,1,17,22,0.909,0.37,0.64
028392,12,3,25,43,0.8,0.324,0.663
028396,10,2,6,12,0.833,0.625,0.733
028400,14,6,36,86,0.7,0.28,0.704
028408,8,3,12,18,0.727,0.4,0.634
028413,4,2,5,30,0.667,0.444,0.829
028444,3,0,5,34,1.0,0.375,0.881
028448,3,3,9,63,0.5,0.25,0.846
028484,1,0,1,18,1.0,0.5,0.95
028492,2,1,4,26,0.667,0.333,0.848
028524,2,2,6,76,0.5,0.25,0.907
028536,5,2,39,41,0.714,0.114,0.529
028553,3,0,5,37,1.0,0.375,0.889
028573,12,9,30,51,0.571,0.286,0.618
028574,2,1,6,25,0.667,0.25,0.794
028583,2,0,20,57,1.0,0.091,0.747
028600,3,0,2,8,1.0,0.6,0.846
028620,4,2,7,61,0.667,0.364,0.878
028655,8,0,6,82,1.0,0.571,0.938
028659,5,0,6,25,1.0,0.455,0.833
028671,1,1,16,33,0.5,0.059,0.667
028700,2,0,7,51,1.0,0.222,0.883
028705,3,2,5,27,0.6,0.375,0.811
028733,7,0,4,96,1.0,0.636,0.963
028751,16,1,22,48,0.941,0.421,0.736
028755,3,7,27,38,0.3,0.1,0.547
028776,2,2,10,61,0.5,0.167,0.84
028794,2,0,2,28,1.0,0.5,0.938
028802,8,0,10,21,1.0,0.444,0.744
028827,1,1,11,17,0.5,0.083,0.6
028835,2,3,9,24,0.4,0.182,0.684
028872,7,7,7,36,0.5,0.5,0.754
028885,7,1,17,18,0.875,0.292,0.581
028912,7,1,17,70,0.875,0.292,0.811
028914,3,2,26,60,0.6,0.103,0.692
028930,1,0,3,3,1.0,0.25,0.571
028932,13,5,23,6,0.722,0.361,0.404
028953,1,2,13,12,0.333,0.071,0.464
028962,2,1,3,17,0.667,0.4,0.826
028966,1,0,1,15,1.0,0.5,0.941
028987,16,4,35,36,0.8,0.314,0.571
028994,0,1,12,2,0.0,0.0,0.133
028997,1,1,15,59,0.5,0.062,0.789
029006,2,3,4,47,0.4,0.333,0.875
029007,13,4,18,32,0.765,0.419,0.672
029010,2,2,14,74,0.5,0.125,0.826
029025,6,2,11,101,0.75,0.353,0.892
029030,14,1,10,20,0.933,0.583,0.756
029049,2,3,12,16,0.4,0.143,0.545
029054,2,3,16,46,0.4,0.111,0.716
029065,3,1,26,26,0.75,0.103,0.518
029079,6,4,22,37,0.6,0.214,0.623
029080,5,1,5,7,0.833,0.5,0.667
029087,6,1,4,36,0.857,0.6,0.894
029117,1,0,10,27,1.0,0.091,0.737
029127,1,2,12,24,0.333,0.077,0.641
029131,5,12,50,72,0.294,0.091,0.554
029132,11,1,26,51,0.917,0.297,0.697
029135,7,2,13,17,0.778,0.35,0.615
029137,0,5,11,40,0.0,0.0,0.714
029138,2,1,14,32,0.667,0.125,0.694
029174,2,1,21,23,0.667,0.087,0.532
029180,12,1,9,17,0.923,0.571,0.744
029189,18,9,19,32,0.667,0.486,0.641
029195,6,11,22,121,0.353,0.214,0.794
029201,15,7,26,50,0.682,0.366,0.663
029216,7,4,14,20,0.636,0.333,0.6
029219,3,2,17,23,0.6,0.15,0.578
029221,8,4,15,17,0.667,0.348,0.568
029236,4,3,6,25,0.571,0.4,0.763
029239,1,1,14,26,0.5,0.067,0.643
029269,4,1,5,53,0.8,0.444,0.905
029283,4,4,14,71,0.5,0.222,0.806
029288,10,5,16,91,0.667,0.385,0.828
029321,7,3,24,10,0.7,0.226,0.386
029328,1,1,5,63,0.5,0.167,0.914
029339,3,4,18,12,0.429,0.143,0.405
029341,10,1,26,42,0.909,0.278,0.658
029347,0,1,6,6,0.0,0.0,0.462
029379,4,0,14,5,1.0,0.222,0.391
029399,3,1,1,35,0.75,0.75,0.95
029419,3,1,10,45,0.75,0.231,0.814
029423,0,2,10,30,0.0,0.0,0.714
029429,6,2,22,68,0.75,0.214,0.755
029439,9,4,27,22,0.692,0.25,0.5
029449,5,3,9,38,0.625,0.357,0.782
029452,1,1,6,22,0.5,0.143,0.767
029459,8,2,14,121,0.8,0.364,0.89
029464,5,2,18,18,0.714,0.217,0.535
029467,2,0,2,21,1.0,0.5,0.92
029488,4,1,18,14,0.8,0.182,0.486
029493,6,3,11,16,0.667,0.353,0.611
029524,10,1,16,11,0.909,0.385,0.553
029532,3,4,25,28,0.429,0.107,0.517
029544,7,1,5,57,0.875,0.583,0.914
029576,3,3,10,35,0.5,0.231,0.745
029583,4,0,8,34,1.0,0.333,0.826
029586,2,0,3,8,1.0,0.4,0.769
029587,7,0,18,34,1.0,0.28,0.695
029619,4,4,27,36,0.5,0.129,0.563
029620,3,3,7,32,0.5,0.3,0.778
029624,4,3,12,20,0.571,0.25,0.615
029634,9,4,21,103,0.692,0.3,0.818
029646,1,2,11,29,0.333,0.083,0.698
029658,3,1,10,49,0.75,0.231,0.825
029666,13,1,14,17,0.929,0.481,0.667
029676,4,0,8,27,1.0,0.333,0.795
029699,16,2,12,23,0.889,0.571,0.736
029700,11,3,20,60,0.786,0.355,0.755
029704,2,1,1,28,0.667,0.667,0.938
029712,3,3,4,85,0.5,0.429,0.926
029715,16,6,23,32,0.727,0.41,0.623
029720,8,5,14,42,0.615,0.364,0.725
029724,3,1,6,25,0.75,0.333,0.8
029731,4,4,15,50,0.5,0.211,0.74
029742,17,2,22,14,0.895,0.436,0.564
029748,6,3,27,57,0.667,0.182,0.677
029749,6,6,24,16,0.5,0.2,0.423
029776,2,1,5,13,0.667,0.286,0.714
029779,4,2,7,12,0.667,0.364,0.64
029820,3,2,4,107,0.6,0.429,0.948
029859,1,2,5,4,0.333,0.167,0.417
029886,5,2,4,27,0.714,0.556,0.842
029889,4,2,9,43,0.667,0.308,0.81
029892,7,3,8,60,0.7,0.467,0.859
029898,4,5,22,37,0.444,0.154,0.603
029907,2,2,8,32,0.5,0.2,0.773
029921,2,5,10,36,0.286,0.167,0.717
029931,3,1,5,15,0.75,0.375,0.75
029937,4,3,25,44,0.571,0.138,0.632
029961,3,2,3,28,0.6,0.5,0.861
029992,6,4,42,46,0.6,0.125,0.531
029996,2,8,13,31,0.2,0.133,0.611
030014,2,4,13,40,0.333,0.133,0.712
030017,4,1,12,66,0.8,0.25,0.843
030026,3,4,18,17,0.429,0.143,0.476
030030,8,0,7,22,1.0,0.533,0.811
030044,5,2,9,76,0.714,0.357,0.88
030050,13,3,10,48,0.812,0.565,0.824
030053,6,2,2,8,0.75,0.75,0.778
030060,7,1,12,44,0.875,0.368,0.797
030065,8,6,23,31,0.571,0.258,0.574
030100,12,6,33,2,0.667,0.267,0.264
030104,5,2,18,52,0.714,0.217,0.74
030121,11,0,19,29,1.0,0.367,0.678
030133,4,2,12,31,0.667,0.25,0.714
030155,13,5,39,29,0.722,0.25,0.488
030161,3,1,12,24,0.75,0.2,0.675
030179,5,2,10,83,0.714,0.333,0.88
030182,4,2,13,63,0.667,0.235,0.817
030200,5,8,35,72,0.385,0.125,0.642
030205,0,2,10,40,0.0,0.0,0.769
030209,5,2,16,53,0.714,0.238,0.763
030221,0,3,9,39,0.0,0.0,0.765
030222,5,0,5,12,1.0,0.5,0.773
030238,7,1,20,25,0.875,0.259,0.604
030243,5,1,11,53,0.833,0.312,0.829
030251,1,2,7,7,0.333,0.125,0.471
030253,7,1,9,14,0.875,0.437,0.677
030259,2,7,32,51,0.222,0.059,0.576
030277,6,3,23,35,0.667,0.207,0.612
030282,6,2,4,13,0.75,0.6,0.76
030286,2,1,7,32,0.667,0.222,0.81
030302,8,0,8,32,1.0,0.5,0.833
030339,6,0,19,17,1.0,0.24,0.548
030348,0,4,4,39,0.0,0.0,0.83
030362,3,0,7,34,1.0,0.3,0.841
030390,4,3,34,82,0.571,0.105,0.699
030410,1,2,6,25,0.333,0.143,0.765
030418,14,5,16,5,0.737,0.467,0.475
030427,3,2,13,43,0.6,0.187,0.754
030433,15,2,23,59,0.882,0.395,0.747
030435,7,8,17,46,0.467,0.292,0.679
030443,3,1,12,34,0.75,0.2,0.74
030446,3,0,9,36,1.0,0.25,0.812
030457,6,0,23,68,1.0,0.207,0.763
030476,5,4,19,24,0.556,0.208,0.558
030492,6,1,22,83,0.857,0.214,0.795
030493,6,3,8,7,0.667,0.429,0.542
030500,0,2,3,25,0.0,0.0,0.833
030525,1,0,2,7,1.0,0.333,0.8
030530,1,1,12,106,0.5,0.077,0.892
030531,9,3,19,59,0.75,0.321,0.756
030541,9,4,15,50,0.692,0.375,0.756
030556,0,1,30,53,0.0,0.0,0.631
030561,4,0,1,3,1.0,0.8,0.875
030585,6,2,7,39,0.75,0.462,0.833
030609,8,9,28,43,0.471,0.222,0.58
030617,7,4,16,16,0.636,0.304,0.535
030621,5,2,19,24,0.714,0.208,0.58
030624,8,3,9,35,0.727,0.471,0.782
030626,2,2,36,21,0.5,0.053,0.377
030645,8,2,14,82,0.8,0.364,0.849
030647,2,1,3,27,0.667,0.4,0.879
030654,3,0,1,5,1.0,0.75,0.889
030659,2,1,10,41,0.667,0.167,0.796
030661,1,2,3,21,0.333,0.25,0.815
030673,0,1,2,26,0.0,0.0,0.897
030702,3,0,1,66,1.0,0.75,0.986
030713,5,1,10,17,0.833,0.333,0.667
030715,15,3,17,12,0.833,0.469,0.574
030717,4,0,21,51,1.0,0.16,0.724
030730,4,5,18,121,0.444,0.182,0.845
030732,3,6,38,68,0.333,0.073,0.617
030735,11,3,17,50,0.786,0.393,0.753
030737,10,2,9,28,0.833,0.526,0.776
030738,0,3,9,52,0.0,0.0,0.812
030758,5,0,9,80,1.0,0.357,0.904
030769,4,2,35,47,0.667,0.103,0.58
030770,3,1,7,10,0.75,0.3,0.619
030774,0,2,21,18,0.0,0.0,0.439
030779,5,6,26,39,0.455,0.161,0.579
030782,5,1,9,66,0.833,0.357,0.877
030786,0,3,2,40,0.0,0.0,0.889
030804,11,2,15,12,0.846,0.423,0.575
030826,2,1,11,37,0.667,0.154,0.765
030827,12,5,31,123,0.706,0.279,0.789
030833,2,2,6,39,0.5,0.25,0.837
030837,1,6,19,43,0.143,0.05,0.638
030841,2,1,18,87,0.667,0.1,0.824
030850,3,4,5,2,0.429,0.375,0.357
030867,8,1,29,87,0.889,0.216,0.76
030897,3,1,1,12,0.75,0.75,0.882
030898,0,1,3,9,0.0,0.0,0.692
030905,14,6,18,29,0.7,0.437,0.642
030910,18,1,17,14,0.947,0.514,0.64
030920,5,0,5,44,1.0,0.5,0.907
030927,8,6,19,17,0.571,0.296,0.5
030931,7,6,10,27,0.538,0.412,0.68
030943,0,1,8,43,0.0,0.0,0.827
030959,7,4,12,40,0.636,0.368,0.746
030969,10,4,11,28,0.714,0.476,0.717
030971,0,3,17,19,0.0,0.0,0.487
030972,4,4,7,41,0.5,0.364,0.804
030982,9,1,18,27,0.9,0.333,0.655
030990,0,1,2,2,0.0,0.0,0.4
030991,3,1,4,55,0.75,0.429,0.921
031031,1,0,0,64,1.0,1.0,1.0
031036,8,3,22,37,0.727,0.267,0.643
031045,4,1,2,23,0.8,0.667,0.9
031046,3,2,5,78,0.6,0.375,0.92
031063,15,7,16,20,0.682,0.484,0.603
031118,8,3,21,44,0.727,0.276,0.684
031123,0,1,8,54,0.0,0.0,0.857
031124,6,2,9,64,0.75,0.4,0.864
031140,0,4,6,43,0.0,0.0,0.811
031143,3,0,3,8,1.0,0.5,0.786
031152,5,5,30,60,0.5,0.143,0.65
031159,5,1,4,27,0.833,0.556,0.865
031169,14,6,29,38,0.7,0.326,0.598
031194,9,5,8,11,0.643,0.529,0.606
031216,8,6,22,53,0.571,0.267,0.685
031233,5,0,15,42,1.0,0.25,0.758
031253,4,0,4,27,1.0,0.5,0.886
031255,0,1,0,20,0.0,0.0,0.952
031261,4,0,4,76,1.0,0.5,0.952
031270,2,1,5,27,0.667,0.286,0.829
031272,8,5,12,93,0.615,0.4,0.856
031293,4,1,8,59,0.8,0.333,0.875
031316,6,3,15,9,0.667,0.286,0.455
031321,1,5,12,12,0.167,0.077,0.433
031330,0,4,0,6,0.0,0.0,0.6
031344,1,0,1,25,1.0,0.5,0.963
031348,1,1,4,89,0.5,0.2,0.947
031360,5,3,18,73,0.625,0.217,0.788
031370,6,3,52,28,0.667,0.103,0.382
031373,10,4,17,53,0.714,0.37,0.75
031383,3,2,4,77,0.6,0.429,0.93
031405,4,1,2,42,0.8,0.667,0.939
031415,4,0,12,14,1.0,0.25,0.6
031465,2,1,9,53,0.667,0.182,0.846
031471,16,1,19,2,0.941,0.457,0.474
031476,8,5,46,51,0.615,0.148,0.536
031480,1,1,3,15,0.5,0.25,0.8
031483,6,2,15,64,0.75,0.286,0.805
031495,8,2,17,80,0.8,0.32,0.822
031511,7,11,34,4,0.389,0.171,0.196
031528,0,1,6,68,0.0,0.0,0.907
031556,1,0,0,21,1.0,1.0,1.0
031568,8,1,7,18,0.889,0.533,0.765
031584,4,0,6,63,1.0,0.4,0.918
031594,2,1,2,43,0.667,0.5,0.938
031602,8,5,30,32,0.615,0.211,0.533
031604,7,2,21,79,0.778,0.25,0.789
031610,10,1,6,2,0.909,0.625,0.632
031641,5,0,3,100,1.0,0.625,0.972
031647,1,2,6,21,0.333,0.143,0.733
031660,8,2,26,79,0.8,0.235,0.757
031670,7,2,22,24,0.778,0.241,0.564
031676,10,5,20,20,0.667,0.333,0.545
031686,2,6,25,43,0.25,0.074,0.592
031708,7,5,27,39,0.583,0.206,0.59
031715,2,2,8,22,0.5,0.2,0.706
031717,2,0,10,37,1.0,0.167,0.796
031720,1,2,1,21,0.333,0.5,0.88
031721,9,1,22,72,0.9,0.29,0.779
031763,1,3,4,12,0.25,0.2,0.65
031769,1,0,3,25,1.0,0.25,0.897
031770,2,3,8,34,0.4,0.2,0.766
031774,4,0,11,37,1.0,0.267,0.788
031779,9,5,12,28,0.643,0.429,0.685
031781,8,5,26,46,0.615,0.235,0.635
031814,2,0,11,40,1.0,0.154,0.792
031826,5,0,5,70,1.0,0.5,0.938
031828,1,0,1,18,1.0,0.5,0.95
031866,1,4,14,16,0.2,0.067,0.486
031870,4,1,18,36,0.8,0.182,0.678
031874,6,2,19,105,0.75,0.24,0.841
031876,5,1,26,86,0.833,0.161,0.771
031940,5,3,20,22,0.625,0.2,0.54
031943,5,1,25,27,0.833,0.167,0.552
031944,2,3,11,5,0.4,0.154,0.333
031954,0,1,3,50,0.0,0.0,0.926
031961,0,1,3,81,0.0,0.0,0.953
031994,4,0,6,37,1.0,0.4,0.872
031995,2,0,4,65,1.0,0.333,0.944
032021,7,2,12,3,0.778,0.368,0.417
032037,1,0,1,21,1.0,0.5,0.957
032038,1,1,4,2,0.5,0.2,0.375
032063,3,0,10,34,1.0,0.231,0.787
032086,13,3,17,105,0.812,0.433,0.855
032087,21,8,32,27,0.724,0.396,0.545
032121,1,1,2,12,0.5,0.333,0.812
032130,6,6,30,46,0.5,0.167,0.591
032135,4,4,23,42,0.5,0.148,0.63
032136,2,0,11,37,1.0,0.154,0.78
032161,12,5,23,54,0.706,0.343,0.702
032169,2,2,8,14,0.5,0.2,0.615
032174,0,2,3,21,0.0,0.0,0.808
032177,3,0,1,13,1.0,0.75,0.941
032196,5,4,11,28,0.556,0.312,0.688
032198,0,1,4,17,0.0,0.0,0.773
032202,8,2,12,25,0.8,0.4,0.702
032225,3,4,20,14,0.429,0.13,0.415
032238,0,1,8,11,0.0,0.0,0.55
032247,2,1,5,22,0.667,0.286,0.8
032253,1,0,0,20,1.0,1.0,1.0
032262,11,2,24,6,0.846,0.314,0.395
032263,8,2,15,69,0.8,0.348,0.819
032277,6,8,26,77,0.429,0.187,0.709
032279,3,0,5,19,1.0,0.375,0.815
032288,7,3,22,75,0.7,0.241,0.766
032294,5,1,15,48,0.833,0.25,0.768
032311,3,0,4,60,1.0,0.429,0.94
032313,6,0,4,57,1.0,0.6,0.94
032325,7,1,36,26,0.875,0.163,0.471
032331,10,2,10,8,0.833,0.5,0.6
032353,12,3,12,14,0.8,0.5,0.634
032356,5,2,16,57,0.714,0.238,0.775
032358,4,2,19,20,0.667,0.174,0.533
032378,1,3,2,29,0.25,0.333,0.857
032383,1,0,6,22,1.0,0.143,0.793
032389,4,4,14,42,0.5,0.222,0.719
032392,5,2,15,53,0.714,0.25,0.773
