,image_id,pred_obj,true_obj,iou,occolusion_ratio
22007,048849,22007,66,0.8908,Medium
22008,048849,22008,55,0.6226,Heavy
22009,048849,22009,74,0.8833,Light
22010,048849,22010,60,0.8419,Light
22011,048849,22011,73,0.7403,Light
22012,048849,22012,61,0.905,Light
22013,048849,22013,56,0.8615,None
22014,048849,22014,71,0.152,Heavy
22015,048849,22015,65,0.6942,Medium
22016,048849,22016,63,0.7182,Heavy
22017,008131,22017,38,0.8661,None
22018,008131,22018,30,0.9177,None
22019,013650,22019,100,0.9132,Light
22020,013650,22020,82,0.837,Medium
22021,013650,22021,96,0.7019,None
22022,013650,22022,90,0.8422,Light
22023,013650,22023,78,0.7879,Light
22024,013650,22024,89,0.869,Light
22025,013650,22025,79,0.8937,None
22026,013650,22026,98,0.6328,Light
22027,013650,22027,97,0.6988,None
22028,013650,22028,92,0.4232,Heavy
22029,013650,22029,102,0.3873,Heavy
22030,013650,22030,94,0.3815,Heavy
22031,013650,22031,87,0.5374,Medium
22032,028307,22032,91,0.6273,Medium
22033,028307,22033,45,0.3432,VeryHeavy
22034,041098,22034,28,0.9267,None
22035,041098,22035,18,0.9282,None
22036,041098,22036,23,0.7948,Light
22037,041098,22037,20,0.9203,None
22038,041098,22038,12,0.9033,None
22039,041098,22039,17,0.7936,None
22040,041098,22040,19,0.6997,Heavy
22041,041098,22041,16,0.5184,Heavy
22042,041098,22042,16,0.5635,Heavy
22043,041098,22043,16,0.3403,Heavy
22044,000176,22044,119,0.9639,None
22045,000176,22045,124,0.8696,None
22046,000176,22046,108,0.8465,None
22047,000176,22047,117,0.8224,Light
22048,000176,22048,147,0.5302,VeryHeavy
22049,000176,22049,120,0.7836,Heavy
22050,000176,22050,125,0.5376,None
22051,027931,22051,22,0.8759,None
22052,027931,22052,24,0.4364,VeryHeavy
22053,027067,22053,21,0.7298,None
22054,012100,22054,56,0.9384,None
22055,012100,22055,86,0.9075,None
22056,012100,22056,80,0.9489,None
22057,012100,22057,62,0.8689,Light
22058,012100,22058,84,0.6619,Light
22059,012100,22059,63,0.8118,None
22060,012100,22060,53,0.825,Light
22061,012100,22061,75,0.6925,Heavy
22062,012100,22062,54,0.3652,Heavy
22063,012100,22063,73,0.7634,None
22064,006085,22064,89,0.9192,None
22065,006085,22065,76,0.7097,Medium
22066,006085,22066,74,0.6187,Heavy
22067,006085,22067,83,0.618,Heavy
22068,045706,22068,53,0.897,None
22069,045706,22069,55,0.8924,None
22070,045706,22070,61,0.5722,Light
22071,045706,22071,59,0.8898,None
22072,045706,22072,56,0.8446,None
22073,045706,22073,46,0.2932,Medium
22074,034454,22074,56,0.5291,Light
22075,034454,22075,57,0.888,Light
22076,043529,22076,50,0.538,Heavy
22077,043529,22077,36,0.466,Medium
22078,043529,22078,45,0.0281,Undefined
22079,043529,22079,36,0.7658,Medium
22080,043529,22080,51,0.0243,Undefined
22081,043529,22081,45,0.0619,Undefined
22082,043529,22082,37,0.527,VeryHeavy
22083,043529,22083,35,0.9133,None
22084,019018,22084,44,0.5758,Light
22085,019018,22085,40,0.3935,Light
22086,002239,22086,62,0.9095,None
22087,002239,22087,55,0.8057,None
22088,002239,22088,57,0.7987,None
22089,034594,22089,28,0.8696,Light
22090,034594,22090,65,0.911,Medium
22091,034594,22091,70,0.9339,None
22092,034594,22092,33,0.8977,Light
22093,034594,22093,18,0.87,Light
22094,034594,22094,34,0.9037,None
22095,034594,22095,44,0.9386,None
22096,034594,22096,68,0.4432,Heavy
22097,034594,22097,43,0.684,Heavy
22098,034594,22098,67,0.7358,Light
22099,034594,22099,22,0.7227,Light
22100,034594,22100,54,0.8287,Heavy
22101,034594,22101,66,0.5177,Heavy
22102,034594,22102,62,0.4181,Medium
22103,034594,22103,32,0.635,Medium
22104,034594,22104,35,0.6641,None
22105,034594,22105,55,0.5546,Medium
22106,034594,22106,48,0.545,Medium
22107,022753,22107,55,0.8625,Light
22108,022753,22108,61,0.9502,None
22109,022753,22109,57,0.7791,Light
22110,022753,22110,62,0.9058,Light
22111,022753,22111,58,0.7597,None
22112,022753,22112,52,0.1339,Heavy
22113,021090,22113,58,0.9207,Medium
22114,021090,22114,59,0.875,Light
22115,021090,22115,55,0.823,Light
22116,021090,22116,53,0.4098,Light
22117,021090,22117,54,0.8833,Light
22118,021090,22118,49,0.7871,Heavy
22119,021090,22119,56,0.6218,None
22120,012340,22120,104,0.8011,None
22121,012340,22121,101,0.8729,None
22122,012340,22122,110,0.9092,None
22123,012340,22123,87,0.8956,None
22124,012340,22124,109,0.5926,Medium
22125,012340,22125,107,0.5849,Medium
22126,012340,22126,84,0.725,Light
22127,012340,22127,96,0.5029,None
22128,012340,22128,105,0.6277,Medium
22129,012340,22129,113,0.3855,Undefined
22130,025947,22130,26,0.6016,Medium
22131,025947,22131,34,0.6919,Heavy
22132,025947,22132,26,0.5151,Medium
22133,028573,22133,126,0.836,None
22134,028573,22134,148,0.9635,None
22135,028573,22135,122,0.5932,Medium
22136,028573,22136,103,0.9089,Light
22137,028573,22137,137,0.5559,Heavy
22138,028573,22138,124,0.6161,VeryHeavy
22139,028573,22139,132,0.9574,None
22140,028573,22140,93,0.7369,VeryHeavy
22141,028573,22141,140,0.788,Heavy
22142,028573,22142,130,0.7426,Medium
22143,028573,22143,120,0.6794,Heavy
22144,028573,22144,107,0.4269,Heavy
22145,028573,22145,109,0.5427,Heavy
22146,028573,22146,87,0.6537,None
22147,028573,22147,108,0.5613,Heavy
22148,028573,22148,149,0.3909,Medium
22149,028573,22149,101,0.5983,Medium
22150,028573,22150,95,0.3216,Heavy
22151,028573,22151,111,0.563,None
22152,028573,22152,146,0.4288,Medium
22153,028573,22153,119,0.4713,Heavy
22154,041870,22154,37,0.9788,None
22155,041870,22155,48,0.8804,None
22156,041870,22156,44,0.9466,None
22157,041870,22157,43,0.8894,Light
22158,041870,22158,36,0.7269,Medium
22159,041870,22159,28,0.6733,Medium
22160,041870,22160,32,0.7334,Medium
22161,041870,22161,34,0.6275,Medium
22162,041870,22162,40,0.7776,Medium
22163,041870,22163,26,0.2855,Undefined
22164,013313,22164,24,0.9734,None
22165,013313,22165,30,0.8782,None
22166,013313,22166,23,0.8971,Light
22167,032135,22167,180,0.9709,None
22168,032135,22168,184,0.9278,None
22169,032135,22169,179,0.8666,None
22170,032135,22170,182,0.8112,Light
22171,032135,22171,178,0.6525,Light
22172,032135,22172,183,0.548,Light
22173,032135,22173,187,0.3494,None
22174,032135,22174,191,0.6865,Light
22175,023029,22175,140,0.956,None
22176,023029,22176,98,0.8217,Medium
22177,023029,22177,128,0.901,Light
22178,023029,22178,141,0.9037,Light
22179,023029,22179,118,0.6186,Light
22180,023029,22180,87,0.3738,Heavy
22181,023029,22181,113,0.7744,Medium
22182,023029,22182,115,0.6321,None
22183,023029,22183,96,0.4909,VeryHeavy
22184,023029,22184,144,0.5528,Medium
22185,023029,22185,91,0.3484,Light
22186,023029,22186,126,0.6497,Medium
22187,023029,22187,92,0.5505,Heavy
22188,023029,22188,114,0.4087,Light
22189,023029,22189,133,0.5656,Heavy
22190,023029,22190,103,0.0581,Light
22191,039929,22191,61,0.8725,Light
22192,039929,22192,55,0.9072,None
22193,039929,22193,62,0.9408,None
22194,039929,22194,64,0.7204,None
22195,039929,22195,38,0.8859,None
22196,039929,22196,65,0.4412,VeryHeavy
22197,039929,22197,40,0.8739,Light
22198,039929,22198,58,0.8661,Light
22199,039929,22199,53,0.7972,None
22200,039929,22200,59,0.7887,None
22201,039929,22201,54,0.8254,Light
22202,039929,22202,45,0.7136,Medium
22203,039929,22203,57,0.3884,Heavy
22204,014831,22204,112,0.894,None
22205,035598,22205,35,0.9151,None
22206,035598,22206,36,0.6691,Medium
22207,035598,22207,44,0.728,Light
22208,035598,22208,47,0.8067,Light
22209,035598,22209,49,0.6287,Heavy
22210,035598,22210,50,0.9021,None
22211,035598,22211,40,0.9193,None
22212,035598,22212,34,0.8355,Light
22213,035598,22213,42,0.7608,Light
22214,035598,22214,43,0.3912,VeryHeavy
22215,035598,22215,31,0.838,Light
22216,035598,22216,41,0.8595,None
22217,035598,22217,48,0.7742,None
22218,001516,22218,92,0.8687,None
22219,001516,22219,83,0.9261,None
22220,000174,22220,115,0.8866,None
22221,000174,22221,124,0.8837,Light
22222,000174,22222,99,0.9073,Light
22223,000174,22223,117,0.7685,Light
22224,000174,22224,109,0.921,None
22225,000174,22225,104,0.7425,None
22226,000174,22226,100,0.7236,Heavy
22227,000174,22227,101,0.824,Light
22228,000174,22228,105,0.5004,Heavy
22229,000174,22229,119,0.8849,None
22230,000174,22230,126,0.6006,None
22231,000174,22231,113,0.6743,Heavy
22232,036396,22232,52,0.6529,None
22233,036396,22233,48,0.8749,None
22234,036396,22234,55,0.4138,None
22235,014419,22235,154,0.888,Light
22236,014419,22236,160,0.9076,None
22237,014419,22237,200,0.9181,None
22238,014419,22238,199,0.9452,None
22239,014419,22239,169,0.9015,None
22240,014419,22240,177,0.6609,Medium
22241,021477,22241,100,0.9421,None
22242,021477,22242,112,0.1647,Light
22243,021477,22243,111,0.4338,Medium
22244,021477,22244,126,0.3529,VeryHeavy
22245,021477,22245,125,0.7825,Light
22246,046458,22246,20,0.711,VeryHeavy
22247,046458,22247,19,0.6451,Medium
22248,046458,22248,22,0.6377,Light
22249,046458,22249,18,0.9072,None
22250,046458,22250,16,0.7121,Light
22251,041638,22251,57,0.7438,Light
22252,041638,22252,39,0.8597,None
22253,041638,22253,48,0.8824,None
22254,041638,22254,50,0.8973,None
22255,041638,22255,51,0.7085,Medium
22256,015721,22256,46,0.7268,Heavy
22257,015721,22257,53,0.6019,Medium
22258,015721,22258,55,0.9194,Light
22259,030609,22259,59,0.5079,VeryHeavy
22260,030609,22260,65,0.5608,Medium
22261,030609,22261,60,0.6337,Medium
22262,030609,22262,73,0.5884,Medium
22263,030609,22263,76,0.5669,None
22264,030609,22264,62,0.5717,Heavy
22265,030609,22265,91,0.7484,Light
22266,030609,22266,94,0.5675,Light
22267,030609,22267,90,0.7164,Heavy
22268,030609,22268,57,0.6831,Light
22269,030609,22269,71,0.4592,None
22270,030609,22270,86,0.8278,Light
22271,030609,22271,61,0.4482,Medium
22272,030609,22272,58,0.7327,None
22273,030609,22273,70,0.618,Light
22274,030609,22274,78,0.5211,Heavy
22275,030609,22275,93,0.6932,None
22276,029700,22276,180,0.9494,None
22277,029700,22277,156,0.7344,Light
22278,029700,22278,175,0.5913,Light
22279,029700,22279,196,0.9255,None
22280,029700,22280,151,0.3092,None
22281,029700,22281,197,0.6314,Heavy
22282,029700,22282,185,0.7197,Light
22283,029700,22283,149,0.8981,Light
22284,029700,22284,178,0.6444,Light
22285,029700,22285,171,0.8849,None
22286,029700,22286,189,0.6117,Heavy
22287,029700,22287,145,0.6097,Medium
22288,029700,22288,152,0.5961,Heavy
22289,029700,22289,145,0.6187,Medium
22290,019512,22290,104,0.7647,Light
22291,019512,22291,87,0.9245,None
22292,019512,22292,124,0.9646,None
22293,019512,22293,90,0.7171,Light
22294,019512,22294,112,0.815,Light
22295,019512,22295,116,0.9449,None
22296,019512,22296,89,0.892,None
22297,019512,22297,96,0.9144,Light
22298,019512,22298,118,0.6898,Light
22299,019512,22299,105,0.36,Heavy
22300,019512,22300,125,0.7351,Medium
22301,019512,22301,117,0.6207,Light
22302,019512,22302,115,0.8701,Light
22303,019512,22303,119,0.5019,Light
22304,019512,22304,122,0.6374,Heavy
22305,019512,22305,97,0.6532,Light
22306,023385,22306,30,0.9422,None
22307,023385,22307,41,0.4949,Medium
22308,023385,22308,32,0.8595,Light
22309,011722,22309,71,0.8894,None
22310,011722,22310,74,0.6684,Medium
22311,047489,22311,17,0.5012,Medium
22312,047489,22312,43,0.7901,VeryHeavy
22313,047489,22313,30,0.817,Light
22314,047489,22314,32,0.9038,None
22315,047489,22315,27,0.8971,None
22316,047489,22316,37,0.8739,None
22317,047489,22317,22,0.6853,VeryHeavy
22318,047489,22318,16,0.8795,None
22319,047489,22319,34,0.879,Light
22320,047489,22320,31,0.7744,Light
22321,047489,22321,18,0.1164,Heavy
22322,013102,22322,12,0.8902,None
22323,013102,22323,13,0.929,None
22324,013102,22324,17,0.6104,Medium
22325,013102,22325,6,0.5897,Medium
22326,013102,22326,5,0.9383,None
22327,013102,22327,15,0.9604,Light
22328,009571,22328,74,0.9124,Light
22329,009571,22329,82,0.8871,Light
22330,009571,22330,75,0.9195,Medium
22331,009571,22331,81,0.7721,Light
22332,009571,22332,84,0.7742,Light
22333,009571,22333,79,0.8413,Light
22334,009571,22334,76,0.9201,None
22335,009571,22335,80,0.9277,Light
22336,009571,22336,73,0.6371,None
22337,041520,22337,26,0.9287,None
22338,041520,22338,60,0.7736,Light
22339,041520,22339,63,0.3639,Heavy
22340,041520,22340,46,0.6412,Light
22341,041520,22341,34,0.4333,Light
22342,041520,22342,29,0.8678,Light
22343,041520,22343,47,0.3522,Medium
22344,041520,22344,36,0.8892,Light
22345,041520,22345,50,0.7732,Light
22346,041520,22346,41,0.4848,Heavy
22347,041520,22347,65,0.3215,Heavy
22348,041520,22348,64,0.3108,Light
22349,041520,22349,66,0.8957,None
22350,000551,22350,167,0.9011,Light
22351,000551,22351,143,0.7907,None
22352,000551,22352,132,0.9244,None
22353,000551,22353,162,0.3202,Medium
22354,000551,22354,142,0.7725,None
22355,000551,22355,168,0.9111,None
22356,000551,22356,133,0.6938,Heavy
22357,000551,22357,152,0.3497,None
22358,000551,22358,141,0.3677,Heavy
22359,000551,22359,146,0.4348,None
22360,000551,22360,170,0.7233,Medium
22361,000551,22361,170,0.3067,Medium
22362,000551,22362,160,0.8634,Medium
22363,000551,22363,136,0.7683,Medium
22364,000551,22364,140,0.7404,Medium
22365,000551,22365,137,0.5402,Heavy
22366,000551,22366,68,0.1186,Light
22367,027759,22367,69,0.7241,Light
22368,027759,22368,70,0.8907,None
22369,027759,22369,72,0.8963,None
22370,035389,22370,45,0.764,None
22371,035389,22371,5,0.2544,Light
22372,039402,22372,40,0.9672,None
22373,039402,22373,39,0.7887,Light
22374,039402,22374,35,0.5107,Light
22375,046044,22375,9,0.5942,Medium
22376,003978,22376,20,0.9596,None
22377,003978,22377,59,0.9407,None
22378,003978,22378,56,0.9203,Light
22379,003978,22379,41,0.8709,Light
22380,003978,22380,25,0.6623,Light
22381,003978,22381,53,0.6681,Light
22382,003978,22382,21,0.5976,Heavy
22383,007524,22383,107,0.9102,None
22384,007524,22384,83,0.8657,Light
22385,007524,22385,79,0.9366,Light
22386,007524,22386,98,0.9208,Light
22387,007524,22387,81,0.8298,Light
22388,007524,22388,66,0.9477,Light
22389,007524,22389,110,0.7976,Light
22390,007524,22390,109,0.9022,None
22391,007524,22391,68,0.3716,Heavy
22392,007524,22392,82,0.7087,Light
22393,005757,22393,31,0.7823,Medium
22394,005757,22394,29,0.9498,None
22395,005757,22395,33,0.8006,Medium
22396,005757,22396,32,0.7416,None
22397,005757,22397,38,0.8521,Medium
22398,005757,22398,26,0.757,Medium
22399,005757,22399,49,0.8101,Light
22400,005757,22400,35,0.7823,Light
22401,005757,22401,36,0.7675,Medium
22402,005757,22402,40,0.7065,Light
22403,005757,22403,27,0.9047,None
22404,005757,22404,28,0.3017,None
22405,049466,22405,1,0.4656,None
22406,049466,22406,3,0.3542,Undefined
22407,008527,22407,62,0.9016,None
22408,008527,22408,74,0.6493,Medium
22409,022502,22409,95,0.7961,Light
22410,022502,22410,81,0.8372,Light
22411,022502,22411,89,0.6788,Heavy
22412,022502,22412,76,0.8913,Light
22413,022502,22413,85,0.687,Heavy
22414,022502,22414,82,0.8735,Light
22415,022502,22415,93,0.2275,Undefined
22416,022502,22416,86,0.1138,Undefined
22417,022502,22417,75,0.7468,Medium
22418,022502,22418,93,0.1546,Undefined
22419,022502,22419,86,0.1499,Undefined
22420,022502,22420,83,0.696,Light
22421,022502,22421,48,0.0571,Medium
22422,022502,22422,94,0.8725,Light
22423,022502,22423,86,0.1163,Undefined
22424,022502,22424,80,0.6706,VeryHeavy
22425,022502,22425,78,0.6234,Heavy
22426,022502,22426,83,0.3436,Light
22427,022502,22427,98,0.4172,Undefined
22428,022502,22428,72,0.8323,None
22429,022502,22429,45,0.0647,None
22430,017498,22430,30,0.929,Light
22431,017498,22431,37,0.927,None
22432,017498,22432,46,0.8704,Light
22433,017498,22433,28,0.9135,Light
22434,017498,22434,34,0.945,None
22435,017498,22435,41,0.4539,Heavy
22436,017498,22436,51,0.4893,VeryHeavy
22437,017498,22437,57,0.4623,Heavy
22438,017498,22438,56,0.7905,Medium
22439,017498,22439,40,0.4381,VeryHeavy
22440,017498,22440,41,0.4876,Heavy
22441,017498,22441,50,0.7046,Heavy
22442,017498,22442,38,0.51,VeryHeavy
22443,017498,22443,54,0.1479,Light
22444,017498,22444,58,0.5158,Heavy
22445,021640,22445,39,0.6406,Light
22446,000678,22446,113,0.7927,Medium
22447,000678,22447,85,0.5314,Heavy
22448,000678,22448,99,0.6163,Heavy
22449,000678,22449,103,0.9285,None
22450,000678,22450,106,0.5803,Heavy
22451,000678,22451,101,0.8725,None
22452,000678,22452,80,0.3225,Heavy
22453,000678,22453,100,0.6151,Light
22454,000678,22454,78,0.4972,Light
22455,042005,22455,6,0.8916,None
22456,042005,22456,12,0.4507,None
22457,042005,22457,10,0.2397,Undefined
22458,010597,22458,16,0.9168,None
22459,010597,22459,14,0.9298,None
22460,010597,22460,34,0.9275,None
22461,010597,22461,25,0.8311,Light
22462,010597,22462,12,0.914,None
22463,010597,22463,35,0.7986,Light
22464,010597,22464,13,0.7679,Medium
22465,010597,22465,19,0.6808,Light
22466,010597,22466,32,0.7976,Light
22467,010597,22467,27,0.8502,Medium
22468,010597,22468,11,0.5119,Medium
22469,010597,22469,18,0.5801,Light
22470,010597,22470,30,0.692,None
22471,024581,22471,63,0.8025,None
22472,024581,22472,59,0.779,None
22473,024581,22473,64,0.4727,None
22474,024581,22474,56,0.7939,Medium
22475,034871,22475,29,0.8169,None
22476,034871,22476,30,0.7543,None
22477,034871,22477,17,0.0504,Light
22478,046210,22478,133,0.8956,Light
22479,046210,22479,127,0.9235,None
22480,046210,22480,117,0.8996,None
22481,046210,22481,137,0.7331,Light
22482,046210,22482,120,0.8059,None
22483,046210,22483,139,0.488,None
22484,046210,22484,145,0.8793,Light
22485,046210,22485,126,0.5211,Heavy
22486,046210,22486,135,0.6726,Light
22487,046210,22487,131,0.4838,Light
22488,046210,22488,143,0.279,Medium
22489,029439,22489,70,0.9142,None
22490,029439,22490,52,0.522,Medium
22491,029439,22491,42,0.7599,Light
22492,029439,22492,61,0.7465,VeryHeavy
22493,029439,22493,36,0.5453,Heavy
22494,029439,22494,53,0.818,Light
22495,029439,22495,35,0.5938,Medium
22496,029439,22496,56,0.5372,Heavy
22497,029439,22497,72,0.5467,VeryHeavy
22498,029439,22498,66,0.7187,Heavy
22499,029439,22499,33,0.904,Heavy
22500,029439,22500,60,0.4966,VeryHeavy
22501,029439,22501,65,0.4334,Heavy
22502,000957,22502,98,0.8345,None
22503,000957,22503,84,0.8406,None
22504,000957,22504,101,0.8625,Light
22505,000957,22505,112,0.8846,Light
22506,000957,22506,83,0.7463,None
22507,000957,22507,89,0.8901,None
22508,000957,22508,111,0.5346,Medium
22509,000957,22509,73,0.1498,VeryHeavy
22510,000957,22510,99,0.6875,None
22511,012354,22511,81,0.8579,Light
22512,012354,22512,89,0.7055,Light
22513,012354,22513,86,0.838,Light
22514,012354,22514,76,0.4917,Light
22515,021665,22515,220,0.8967,None
22516,021665,22516,230,0.8834,None
22517,021665,22517,205,0.7229,Light
22518,021665,22518,204,0.5579,Light
22519,021665,22519,206,0.7488,Medium
22520,021665,22520,216,0.6527,None
22521,021665,22521,214,0.7066,Light
22522,021665,22522,212,0.6067,Light
22523,049717,22523,58,0.9487,None
22524,049717,22524,55,0.8397,Medium
22525,049717,22525,51,0.954,None
22526,049717,22526,54,0.6269,None
22527,049717,22527,53,0.6282,Light
22528,049717,22528,52,0.8955,None
22529,049717,22529,57,0.1951,Light
22530,007053,22530,17,0.8408,None
22531,007053,22531,33,0.7774,Light
22532,007053,22532,24,0.3355,Medium
22533,007053,22533,21,0.5822,Medium
22534,007053,22534,24,0.5858,Medium
22535,007053,22535,19,0.652,Medium
22536,007053,22536,25,0.9173,None
22537,007053,22537,18,0.5478,Light
22538,044639,22538,68,0.9162,Light
22539,044639,22539,46,0.9621,None
22540,044639,22540,64,0.9731,None
22541,044639,22541,65,0.9354,None
22542,044639,22542,70,0.5773,Medium
22543,044639,22543,73,0.9083,None
22544,044639,22544,62,0.7427,Light
22545,044639,22545,52,0.7324,Medium
22546,044639,22546,60,0.691,Light
22547,044639,22547,49,0.9507,Light
22548,044639,22548,51,0.9657,Light
22549,044639,22549,47,0.5962,Medium
22550,044639,22550,71,0.7323,Medium
22551,044639,22551,53,0.2724,Heavy
22552,022906,22552,58,0.8921,None
22553,022906,22553,57,0.5602,Medium
22554,022906,22554,14,0.1399,Light
22555,022906,22555,25,0.0879,None
22556,030833,22556,41,0.9604,None
22557,030833,22557,51,0.3137,None
22558,030833,22558,12,0.1722,None
22559,030833,22559,45,0.7854,Heavy
22560,030654,22560,7,0.7025,None
22561,030654,22561,10,0.704,VeryHeavy
