image_id,pred_obj,true_obj,iou,occolusion_ratio
001117,14851,78,0.9243,None
001117,14859,65,0.5857,Heavy
001117,14858,71,0.68,Heavy
001117,14856,70,0.8666,Light
001117,14855,79,0.7525,Light
001117,14852,67,0.8256,Heavy
001117,14854,68,0.6809,Light
001117,14857,69,0.874,None
001117,14853,80,0.9206,None
001119,19898,52,0.3045,Medium
001119,19896,45,0.6013,Medium
001119,19895,43,0.6468,Light
001119,19894,43,0.3745,Light
001119,19893,46,0.9261,None
001119,19892,37,0.8928,None
001119,19897,47,0.6168,Medium
001119,19891,50,0.8209,Light
001120,16658,82,0.6419,Heavy
001120,16651,71,0.9015,None
001120,16659,59,0.5124,Heavy
001120,16656,80,0.9024,None
001120,16652,86,0.6751,Medium
001120,16657,60,0.6301,Light
001120,16653,62,0.9009,None
001120,16654,73,0.5145,None
001120,16655,67,0.7572,VeryHeavy
001121,4935,109,0.8478,None
001121,4944,113,0.3249,Medium
001121,4943,142,0.6204,Light
001121,4941,103,0.5162,Light
001121,4942,150,0.63,Light
001121,4940,164,0.4295,Heavy
001121,4939,163,0.5481,Medium
001121,4937,151,0.8222,Light
001121,4936,143,0.7601,Light
001121,4938,113,0.7085,Medium
001159,3915,57,0.1156,None
001159,3910,104,0.9019,None
001159,3913,103,0.878,None
001159,3916,99,0.4928,Light
001159,3914,102,0.181,VeryHeavy
001159,3912,108,0.5061,Heavy
001159,3911,107,0.7185,Light
001160,2933,47,0.6637,Medium
001160,2945,34,0.5337,Heavy
001160,2937,19,0.9012,Light
001160,2946,23,0.5242,Heavy
001160,2943,22,0.6293,Light
001160,2942,48,0.4745,Medium
001160,2941,31,0.6316,None
001160,2939,32,0.6748,Heavy
001160,2938,24,0.914,None
001160,2934,41,0.682,Light
001160,2936,28,0.8328,Light
001160,2944,36,0.6631,Medium
001160,2940,27,0.6173,Light
001160,2935,30,0.7583,Medium
001181,1561,70,0.622,None
001207,26326,34,0.6721,Light
001207,26320,21,0.8998,None
001207,26319,20,0.9801,None
001207,26318,16,0.8898,None
001207,26317,24,0.7064,None
001207,26332,22,0.737,Medium
001207,26331,31,0.7704,Light
001207,26325,23,0.8387,Light
001207,26329,29,0.7849,Medium
001207,26328,33,0.7329,None
001207,26321,35,0.9023,None
001207,26330,32,0.2586,None
001207,26323,17,0.5826,Light
001207,26327,27,0.6436,Light
001207,26324,14,0.8977,None
001207,26322,15,0.8827,None
001210,26662,55,0.5654,Medium
001210,26665,74,0.5463,Light
001210,26664,68,0.7564,Light
001210,26666,49,0.8802,Light
001210,26663,69,0.9437,Light
001210,26661,77,0.8599,None
001210,26667,54,0.7441,Light
001210,26668,64,0.4128,Light
001210,26669,80,0.83,Light
001221,15426,53,0.7194,Heavy
001221,15425,52,0.7743,Light
001221,15424,45,0.921,None
001221,15423,47,0.8976,None
001221,15427,43,0.042,Medium
001240,17786,36,0.7653,None
001251,21593,34,0.8647,None
001251,21594,47,0.7589,None
001251,21592,41,0.6684,Medium
001257,29615,61,0.7608,None
001257,29612,79,0.8877,None
001257,29614,70,0.7074,None
001257,29610,82,0.9407,Light
001257,29609,85,0.9208,None
001257,29613,63,0.4006,Medium
001257,29616,72,0.3825,Light
001257,29608,65,0.9289,None
001257,29607,62,0.8845,None
001257,29606,88,0.9517,None
001257,29605,86,0.9107,None
001257,29611,84,0.6887,Heavy
001266,7381,39,0.6879,Heavy
001266,7382,38,0.6933,None
001266,7380,42,0.547,Heavy
001266,7378,33,0.9212,None
001266,7377,31,0.9228,None
001266,7379,30,0.917,Light
001289,16928,55,0.5424,Light
001289,16927,45,0.9362,None
001289,16926,56,0.8535,None
001292,21194,25,0.7071,Medium
001292,21193,23,0.8704,None
001292,21192,22,0.5838,VeryHeavy
001292,21191,35,0.968,None
001292,21190,30,0.8674,None
001298,6981,46,0.586,Light
001298,6982,43,0.4447,None
001298,6983,61,0.5294,Light
001298,6979,47,0.9029,None
001298,6980,53,0.3249,None
001314,7430,35,0.8946,None
001314,7438,46,0.8777,None
001314,7437,47,0.9272,None
001314,7436,56,0.5552,Medium
001314,7435,53,0.5935,Medium
001314,7434,45,0.7119,Medium
001314,7439,54,0.7552,Light
001314,7433,50,0.8365,Light
001314,7432,55,0.619,Heavy
001314,7431,49,0.8964,None
001315,3553,54,0.9741,None
001316,15635,59,0.9231,None
001316,15631,72,0.8514,None
001316,15636,67,0.3955,Light
001316,15633,51,0.8723,Light
001316,15632,66,0.9305,None
001316,15638,64,0.7158,None
001316,15637,63,0.7598,Light
001316,15634,62,0.8243,None
001316,15639,65,0.575,Medium
001318,10131,42,0.4755,Heavy
001318,10130,53,0.3194,Medium
001318,10129,41,0.7275,Medium
001318,10128,45,0.3613,Heavy
001318,10127,50,0.8644,None
001327,16361,59,0.7636,None
001327,16360,36,0.8941,None
001327,16359,32,0.8538,Light
001327,16362,30,0.5907,Heavy
001327,16358,40,0.9552,None
001349,2025,37,0.9465,None
001349,2026,30,0.6181,Medium
001349,2027,35,0.5693,Medium
001349,2028,41,0.6284,Heavy
001349,2030,40,0.5758,Medium
001349,2031,42,0.6691,VeryHeavy
001349,2032,29,0.6077,Medium
001349,2033,42,0.0722,VeryHeavy
001349,2034,36,0.0455,None
001349,2024,33,0.8239,Light
001349,2023,26,0.8983,Light
001349,2029,43,0.5342,Medium
001349,2021,34,0.661,Light
001349,2020,36,0.9283,None
001349,2022,27,0.9236,Light
001354,17612,10,0.7203,Heavy
001354,17613,46,0.7705,Heavy
001354,17614,56,0.6307,Medium
001354,17615,41,0.4697,Medium
001354,17609,23,0.6511,VeryHeavy
001354,17606,22,0.6849,Light
001354,17600,49,0.704,VeryHeavy
001354,17601,13,0.7203,Medium
001354,17602,67,0.6569,Heavy
001354,17611,11,0.451,Light
001354,17603,51,0.2097,Medium
001354,17604,33,0.5987,Heavy
001354,17605,31,0.5992,None
001354,17599,53,0.8013,None
001354,17610,62,0.4557,Heavy
001354,17608,14,0.4212,Heavy
001354,17607,34,0.7081,Medium
001358,19562,61,0.5633,Light
001358,19561,58,0.2375,Heavy
001358,19560,38,0.8252,Light
001358,19559,64,0.6052,Light
001358,19558,59,0.9074,None
001358,19557,65,0.9385,None
001362,21197,82,0.7116,None
001362,21199,72,0.4242,Medium
001362,21195,62,0.869,Light
001362,21198,89,0.6522,Light
001362,21196,74,0.9234,None
001370,28633,62,0.9712,None
001370,28634,83,0.6694,Medium
001370,28635,63,0.2411,Heavy
001370,28636,72,0.9152,Light
001370,28631,64,0.8848,Light
001370,28630,69,0.8789,Light
001370,28629,76,0.942,None
001370,28628,60,0.9246,None
001370,28627,78,0.9016,Light
001370,28632,77,0.8803,Light
001400,27691,92,0.2453,Heavy
001400,27692,103,0.6071,VeryHeavy
001400,27688,67,0.7508,Heavy
001400,27701,85,0.3725,None
001400,27702,60,0.6829,Light
001400,27687,69,0.8482,None
001400,27700,58,0.6697,Light
001400,27699,55,0.5756,VeryHeavy
001400,27690,90,0.8356,Light
001400,27689,86,0.8563,Light
001400,27698,82,0.4934,Medium
001400,27697,101,0.5839,Light
001400,27696,50,0.7843,Light
001400,27695,57,0.426,Medium
001400,27694,84,0.7401,Heavy
001400,27693,92,0.6757,Heavy
001404,23284,24,0.8567,Light
001404,23283,22,0.7898,None
001404,23286,30,0.5699,Light
001404,23285,23,0.944,None
001404,23287,27,0.3301,Undefined
001406,26859,53,0.5287,Medium
001406,26860,59,0.9488,Light
001406,26861,54,0.5087,VeryHeavy
001406,26863,77,0.6903,Heavy
001406,26864,55,0.7618,Light
001406,26865,54,0.5345,VeryHeavy
001406,26858,60,0.7774,VeryHeavy
001406,26862,55,0.2317,Light
001406,26857,76,0.7266,None
001406,26856,58,0.9416,Light
001417,8430,70,0.7528,None
001417,8429,50,0.8629,Light
001417,8437,88,0.897,None
001417,8436,67,0.8277,None
001417,8431,93,0.7268,Light
001417,8441,63,0.6926,Heavy
001417,8442,83,0.6667,Medium
001417,8443,59,0.7219,Heavy
001417,8432,51,0.6372,Medium
001417,8428,76,0.885,None
001417,8427,80,0.7653,None
001417,8444,60,0.6048,Heavy
001417,8445,58,0.4439,Heavy
001417,8446,0,0.0,Light
001417,8447,77,0.6056,Medium
001417,8448,82,0.9065,Light
001417,8435,113,0.4928,Undefined
001417,8434,56,0.468,Heavy
001417,8433,109,0.5813,VeryHeavy
001417,8438,111,0.4449,Heavy
001417,8440,54,0.7075,Medium
001417,8439,57,0.6797,Medium
001465,29955,67,0.914,None
001465,29954,62,0.8153,Medium
001465,29956,69,0.9185,None
001465,29957,54,0.8131,Heavy
001487,18161,28,0.8615,Medium
001487,18160,37,0.4818,Light
001487,18159,18,0.8467,Light
001487,18157,27,0.4045,Heavy
001487,18156,29,0.7205,None
001487,18155,40,0.9316,None
001487,18154,34,0.9699,None
001487,18153,35,0.8943,Light
001487,18158,21,0.5665,Medium
001488,7993,106,0.5936,Medium
001488,7991,103,0.7829,Light
001488,7992,104,0.6634,Light
001488,7995,86,0.5629,Medium
001488,7994,94,0.7488,VeryHeavy
001488,7989,97,0.902,None
001488,7988,105,0.859,None
001488,7997,98,0.7475,Light
001488,7996,102,0.6586,Light
001488,7990,96,0.8463,Heavy
001498,33144,57,0.8874,Heavy
001498,33156,73,0.7112,Heavy
001498,33149,66,0.6595,VeryHeavy
001498,33155,41,0.4268,None
001498,33145,44,0.8226,None
001498,33150,0,0.0,Light
001498,33154,42,0.7473,Medium
001498,33153,37,0.5365,Light
001498,33148,38,0.7043,Light
001498,33151,51,0.6523,Medium
001498,33147,43,0.8477,None
001498,33152,36,0.5949,Medium
001498,33143,40,0.6925,Medium
001498,33146,39,0.7874,Light
001498,33158,70,0.4261,Heavy
001498,33157,67,0.5224,Light
001511,4929,55,0.8268,Light
001511,4932,51,0.7579,Medium
001511,4928,60,0.953,None
001511,4931,48,0.659,None
001511,4933,54,0.6796,Medium
001511,4930,47,0.858,Light
001522,22865,33,0.9015,Light
001522,22864,35,0.6833,Medium
001522,22867,39,0.7437,None
001522,22862,49,0.8497,Light
001522,22863,50,0.7748,None
001522,22860,41,0.8933,None
001522,22866,24,0.9171,Light
001522,22868,29,0.711,Heavy
001522,22861,42,0.3707,Medium
001537,18023,3,0.1238,Light
001537,18021,25,0.8638,None
001537,18024,23,0.013,None
001537,18022,23,0.8999,None
001540,14192,72,0.5557,Heavy
001540,14188,69,0.6205,Medium
001540,14182,90,0.8986,Light
001540,14190,66,0.104,Heavy
001540,14183,60,0.8834,None
001540,14184,67,0.7437,Light
001540,14185,71,0.8148,None
001540,14189,82,0.7034,Medium
001540,14186,64,0.7735,Medium
001540,14187,65,0.1734,VeryHeavy
001540,14191,91,0.6075,VeryHeavy
001546,26402,52,0.9469,None
001546,26403,61,0.865,None
001546,26407,56,0.5077,None
001546,26405,55,0.642,Light
001546,26401,45,0.9877,None
001546,26400,51,0.9284,None
001546,26399,44,0.8705,None
001546,26406,49,0.3771,Medium
001546,26404,59,0.7279,None
001553,27679,87,0.5443,Heavy
001553,27678,78,0.5877,Light
001553,27681,71,0.7264,Light
001553,27680,88,0.2119,Undefined
001553,27677,88,0.3166,Undefined
001553,27672,65,0.8152,None
001553,27673,72,0.8297,Light
001553,27674,73,0.8443,Light
001553,27675,58,0.833,None
001553,27676,62,0.9575,Light
001561,26346,28,0.6021,VeryHeavy
001561,26347,14,0.7167,Heavy
001561,26341,3,0.8131,None
001561,26344,21,0.8874,Light
001561,26342,11,0.89,None
001561,26343,38,0.7849,Light
001561,26348,9,0.7049,Heavy
001561,26345,16,0.5359,Heavy
001569,9900,114,0.8833,Medium
001569,9895,91,0.8299,Medium
001569,9901,107,0.5525,Light
001569,9902,98,0.5171,Medium
001569,9903,88,0.6016,Light
001569,9904,112,0.3508,Heavy
001569,9896,105,0.923,None
001569,9898,89,0.9066,None
001569,9897,104,0.943,None
001569,9899,102,0.9391,None
001569,9894,111,0.784,None
001571,12048,73,0.7317,Light
001571,12047,62,0.8373,None
001571,12046,57,0.9113,None
001571,12050,75,0.5556,None
001571,12045,68,0.9024,None
001571,12049,59,0.668,Light
001573,26982,51,0.4143,Light
001573,26981,47,0.8646,None
001573,26980,34,0.7597,Light
001582,24014,61,0.9246,None
001582,24015,49,0.8829,Light
001582,24013,53,0.7613,None
001592,12739,57,0.9394,None
001592,12744,66,0.5331,Light
001592,12743,61,0.5019,Medium
001592,12740,55,0.8147,None
001592,12741,68,0.9336,None
001592,12742,64,0.9194,None
001606,8376,48,0.5516,Heavy
001606,8377,47,0.4613,Heavy
001606,8378,65,0.7889,None
001606,8375,44,0.8884,Light
001609,14535,33,0.8768,Light
001609,14536,42,0.6172,Undefined
001609,14537,37,0.7827,None
001609,14534,35,0.7083,Medium
001609,14533,36,0.7679,None
001613,14688,31,0.8877,None
001613,14687,36,0.877,Light
001613,14689,32,0.9248,None
001613,14692,27,0.8427,Light
001613,14693,35,0.4105,Medium
001613,14690,30,0.6791,None
001613,14691,29,0.8909,None
001616,33373,0,0.0,VeryHeavy
001616,33372,19,0.7361,Medium
001616,33369,22,0.7537,None
001616,33370,24,0.9139,None
001616,33371,20,0.8338,None
001625,21773,119,0.5762,Heavy
001625,21777,108,0.6271,Heavy
001625,21774,125,0.9359,Light
001625,21775,92,0.7199,Light
001625,21776,126,0.6198,Medium
001625,21772,77,0.6751,None
001625,21771,88,0.7697,Heavy
001625,21770,82,0.7964,Light
001625,21769,122,0.6469,None
001625,21778,134,0.5568,Heavy
001625,21767,86,0.8772,None
001625,21768,128,0.9636,Light
001625,21779,110,0.8797,Heavy
001628,28822,19,0.3734,Heavy
001628,28807,21,0.9229,None
001628,28821,48,0.5077,Heavy
001628,28820,50,0.5878,Heavy
001628,28819,42,0.6834,Light
001628,28818,34,0.6889,Light
001628,28809,18,0.9294,None
001628,28817,40,0.4387,Medium
001628,28810,25,0.8844,Light
001628,28815,41,0.7324,Medium
001628,28814,43,0.4521,Heavy
001628,28813,36,0.8791,Light
001628,28812,35,0.675,Light
001628,28811,33,0.6485,Medium
001628,28816,49,0.7887,Heavy
001628,28808,32,0.9193,None
001648,12681,0,0.0,None
001648,12682,42,0.2303,Light
001648,12680,53,0.6366,Medium
001648,12679,42,0.3943,Light
001648,12678,51,0.6691,Light
001648,12683,57,0.4455,Medium
001649,25755,102,0.7113,Light
001649,25750,101,0.9332,None
001649,25753,100,0.8966,Light
001649,25749,105,0.9388,None
001649,25751,106,0.7883,None
001649,25754,105,0.0286,None
001649,25752,96,0.9096,Light
001660,8037,64,0.8961,None
001660,8036,31,0.7904,Light
001660,8035,43,0.9096,None
001660,8039,46,0.7678,Light
001660,8038,38,0.7695,None
001660,8040,40,0.6785,Medium
001665,12555,35,0.7169,Undefined
001665,12551,40,0.4748,Light
001665,12553,42,0.6702,Undefined
001665,12552,52,0.4462,Light
001665,12550,34,0.6183,Heavy
001665,12554,27,0.6185,Heavy
001665,12548,28,0.624,Light
001665,12549,44,0.8904,Light
001665,12545,41,0.8462,Light
001665,12547,39,0.6743,Undefined
001665,12546,29,0.7881,Light
001672,1347,3,0.3049,Medium
001672,1346,12,0.8422,None
001672,1345,6,0.8797,None
001672,1344,10,0.9368,None
001672,1343,8,0.8781,None
001674,28366,26,0.395,Light
001674,28365,34,0.5677,Light
001674,28364,24,0.8849,None
001674,28367,23,0.8411,None
001674,28368,41,0.4176,Undefined
001677,29184,56,0.8366,Light
001677,29183,60,0.8912,Light
001677,29185,62,0.5358,Medium
001678,1395,81,0.78,None
001678,1394,77,0.7576,Light
001684,16046,93,0.6106,Heavy
001684,16044,85,0.822,None
001684,16043,83,0.874,None
001684,16048,86,0.6882,Light
001684,16045,90,0.8053,Light
001684,16050,81,0.0496,Medium
001684,16042,92,0.8027,None
001684,16049,89,0.581,Medium
001684,16047,95,0.638,None
001694,13393,39,0.5033,Undefined
001694,13385,61,0.9111,None
001694,13386,40,0.8322,Light
001694,13390,56,0.5522,Heavy
001694,13384,53,0.9435,None
001694,13391,60,0.5697,Light
001694,13392,47,0.3515,Light
001694,13387,62,0.6867,Light
001694,13394,64,0.6546,Light
001694,13395,46,0.4869,Medium
001694,13388,63,0.7401,Medium
001694,13389,43,0.7618,None
001696,29043,72,0.4111,Undefined
001696,29031,65,0.8807,Light
001696,29030,39,0.8051,None
001696,29029,47,0.9249,None
001696,29032,43,0.9627,None
001696,29037,62,0.5495,Heavy
001696,29044,66,0.6403,None
001696,29038,0,0.0,Heavy
001696,29039,45,0.8586,VeryHeavy
001696,29047,50,0.6684,Medium
001696,29040,73,0.5654,Heavy
001696,29041,72,0.442,Undefined
001696,29036,38,0.6207,None
001696,29033,40,0.7943,Medium
001696,29034,53,0.9361,None
001696,29042,68,0.651,Light
001696,29046,49,0.6691,Heavy
001696,29045,70,0.6505,Medium
001696,29035,37,0.5547,Medium
001706,17465,82,0.8946,None
001706,17463,65,0.6319,Medium
001706,17457,69,0.9672,None
001706,17462,72,0.6548,Heavy
001706,17461,87,0.8155,None
001706,17460,73,0.9414,Light
001706,17464,65,0.6257,Medium
001706,17459,53,0.9557,None
001706,17458,52,0.9009,None
001709,22150,71,0.6134,Medium
001709,22149,82,0.8978,None
001709,22151,74,0.5704,Medium
001709,22148,76,0.8333,Light
001716,13294,51,0.8201,Light
001716,13287,34,0.7546,Light
001716,13286,41,0.6929,Light
001716,13285,52,0.9105,None
001716,13284,33,0.7165,Light
001716,13288,48,0.7829,None
001716,13290,50,0.6775,Light
001716,13291,49,0.5423,None
001716,13289,35,0.7474,Light
001716,13292,33,0.2946,Light
001716,13283,31,0.9317,None
001716,13282,45,0.6823,Heavy
001716,13293,49,0.6645,None
001737,16253,63,0.875,Light
001737,16261,60,0.5878,Light
001737,16252,51,0.9184,Light
001737,16251,45,0.8794,None
001737,16255,82,0.8624,Light
001737,16256,40,0.8831,Light
001737,16257,56,0.7987,None
001737,16258,54,0.7898,Light
001737,16259,85,0.739,Heavy
001737,16254,86,0.814,Light
001737,16262,83,0.5112,Medium
001737,16260,69,0.7432,Light
001737,16268,52,0.7538,Heavy
001737,16269,80,0.6122,Undefined
001737,16267,62,0.5499,Light
001737,16266,66,0.4892,Medium
001737,16265,46,0.5545,Medium
001737,16263,48,0.603,Heavy
001737,16264,49,0.4613,Medium
001743,7563,50,0.7961,Light
001743,7564,51,0.4904,None
001782,30016,48,0.9168,Light
001782,30015,49,0.8228,None
001782,30017,45,0.4332,Light
001799,28669,137,0.4118,Medium
001799,28668,111,0.6534,Medium
001799,28667,102,0.7247,None
001799,28666,119,0.9195,Heavy
001799,28665,133,0.7686,None
001801,11487,74,0.9343,None
001801,11488,58,0.8695,None
001801,11491,85,0.2427,Undefined
001801,11490,66,0.368,Medium
001801,11492,56,0.492,Light
001801,11489,69,0.4449,Light
001811,19935,19,0.7777,Light
001811,19936,20,0.6964,Medium
001811,19934,31,0.9115,None
001811,19937,17,0.5437,Light
001811,19933,16,0.8607,None
001811,19932,29,0.9292,None
001812,30982,33,0.9252,Light
001812,30983,31,0.8565,Light
001812,30984,38,0.8931,Light
001812,30985,40,0.8623,Light
001812,30986,37,0.8078,Light
001812,30987,29,0.7215,Medium
001812,30988,30,0.5285,Medium
001825,29092,77,0.7337,Medium
001825,29090,79,0.9175,Medium
001825,29091,89,0.7755,None
001825,29089,90,0.5254,Light
001825,29088,62,0.8716,None
001825,29093,64,0.6101,None
001834,26156,14,0.8773,None
001834,26159,20,0.4315,Light
001834,26157,21,0.9289,None
001834,26158,18,0.4981,Heavy
001834,26160,18,0.475,Heavy
001845,15086,0,0.0,Light
001845,15085,0,0.0,Light
001845,15084,60,0.9426,None
001854,18664,25,0.9554,None
001882,7037,45,0.8841,None
001882,7038,59,0.8964,None
001882,7054,55,0.7606,Light
001882,7045,54,0.4366,Medium
001882,7055,17,0.7098,Medium
001882,7044,16,0.6543,Heavy
001882,7046,61,0.4014,Heavy
001882,7051,41,0.4188,Light
001882,7052,24,0.6063,Heavy
001882,7043,44,0.659,VeryHeavy
001882,7039,53,0.7042,Heavy
001882,7040,30,0.4209,Heavy
001882,7047,20,0.7835,Light
001882,7048,13,0.6033,Heavy
001882,7050,58,0.4709,Heavy
001882,7049,23,0.6779,Heavy
001882,7041,21,0.5312,Heavy
001882,7053,39,0.3344,Light
001882,7042,52,0.6145,Light
001896,8122,22,0.5854,None
001896,8121,26,0.2043,Light
001896,8119,18,0.7764,None
001896,8120,24,0.5158,None
001896,8123,0,0.0,Heavy
001904,20780,81,0.8989,None
001904,20782,75,0.8491,Heavy
001904,20781,71,0.7352,Light
001924,6711,79,0.8951,None
001924,6712,83,0.8779,None
001924,6713,84,0.925,None
001929,9557,11,0.5727,Medium
001929,9556,36,0.4508,Medium
001929,9555,34,0.517,None
001930,9225,71,0.8433,None
001930,9226,58,0.8143,None
001933,15408,45,0.8394,Light
001933,15409,42,0.8163,Medium
001933,15407,48,0.8117,Light
001933,15405,40,0.8606,None
001933,15410,49,0.3383,VeryHeavy
001933,15404,44,0.9117,None
001933,15411,29,0.8572,Light
001933,15406,36,0.9545,None
001940,24435,77,0.6171,Light
001940,24427,68,0.65,Light
001940,24428,84,0.8157,None
001940,24429,48,0.5387,Light
001940,24426,76,0.4619,Light
001940,24430,65,0.6942,Light
001940,24433,51,0.8672,None
001940,24432,52,0.5691,Heavy
001940,24425,61,0.7147,Light
001940,24424,58,0.8286,None
001940,24423,47,0.8635,None
001940,24434,77,0.469,Light
001940,24436,79,0.627,Medium
001940,24431,62,0.4353,Heavy
001947,10372,49,0.9083,None
001947,10373,48,0.8696,Medium
001947,10374,46,0.822,None
001947,10371,38,0.9191,None
001952,12834,35,0.8607,None
001952,12835,28,0.8226,Light
001952,12836,27,0.944,None
001962,24396,57,0.8971,None
001962,24394,62,0.407,VeryHeavy
001962,24393,51,0.787,Light
001962,24395,67,0.5492,Undefined
001962,24398,52,0.6715,Heavy
001962,24397,54,0.7337,Heavy
001965,32963,53,0.674,Light
001965,32959,62,0.6083,Light
001965,32960,48,0.8587,None
001965,32958,14,0.015,Light
001965,32957,49,0.4896,Light
001965,32961,60,0.6387,Light
001965,32962,59,0.7458,Light
001965,32956,52,0.8354,Light
001965,32954,58,0.4298,None
001965,32953,41,0.9647,None
001965,32952,51,0.8931,None
001965,32955,55,0.9056,None
001968,23243,140,0.6533,Medium
001968,23251,127,0.3654,Light
001968,23242,106,0.6412,Light
001968,23246,96,0.413,Heavy
001968,23252,100,0.3992,Undefined
001968,23244,149,0.6484,VeryHeavy
001968,23240,113,0.6738,None
001968,23241,103,0.6733,Heavy
001968,23249,111,0.6752,Medium
